70.305631 291.922982	5.15e-01  9.48e-01  3.69e+05	-0.0000 88.1048 0.3880	
70.305631 291.922982	4.86e-01  8.43e-01  3.90e+05	6.3389 76.1460 0.0284	
70.305631 291.922982	5.66e-01  8.87e-01  3.71e+05	-26.3379 83.2332 0.7011	
70.305631 291.922982	5.13e-01  9.56e-01  3.68e+05	-5.5379 88.4163 0.5946	
70.305631 291.922982	5.34e-01  8.88e-01  3.75e+05	-0.4380 84.8177 0.5851	
70.305631 291.922982	4.43e-01  7.24e-01  4.19e+05	8.1487 55.7479 0.2832	
70.305631 291.922982	5.71e-01  7.63e-01  3.89e+05	2.9720 76.8369 0.6199	
70.305631 291.922982	3.61e-01  9.45e-01  3.94e+05	-9.6926 73.4101 0.3702	
70.305631 291.922982	4.14e-01  9.15e-01  3.90e+05	7.4965 75.9681 0.8935	
70.305631 291.922982	4.56e-01  8.76e-01  3.90e+05	-43.9911 62.8177 0.7034	
70.305631 291.922982	4.26e-01  8.90e-01  3.92e+05	20.4695 72.2766 0.5621	
70.305631 291.922982	5.88e-01  8.87e-01  3.67e+05	-57.3726 68.0099 0.1622	
70.305631 291.922982	4.61e-01  8.67e-01  3.90e+05	-19.7780 73.6708 0.2512	
70.305631 291.922982	5.10e-01  7.56e-01  4.01e+05	8.5327 69.0754 0.2198	
70.305631 291.922982	4.26e-01  8.45e-01  4.00e+05	15.3909 68.5080 0.0954	
70.305631 291.922982	5.32e-01  9.20e-01  3.71e+05	-23.2473 84.0984 0.8100	
70.305631 291.922982	4.67e-01  7.74e-01  4.05e+05	-8.7020 66.1246 0.9431	
70.305631 291.922982	5.66e-01  7.72e-01  3.89e+05	-25.1332 73.0449 0.1237	
70.305631 291.922982	5.35e-01  8.30e-01  3.84e+05	8.1039 79.4165 0.1932	
70.305631 291.922982	3.22e-01  8.32e-01  4.22e+05	-8.3682 53.6079 0.2482	
70.305631 291.922982	6.71e-01  8.57e-01  3.60e+05	21.0784 90.4141 0.2989	
70.305631 291.922982	6.92e-01  8.83e-01  3.53e+05	-30.1376 91.1311 0.3278	
70.305631 291.922982	5.44e-01  8.90e-01  3.73e+05	-36.2164 77.7820 0.2391	
70.305631 291.922982	5.19e-01  7.64e-01  3.98e+05	-3.6338 71.4493 0.6811	
70.305631 291.922982	3.41e-01  7.41e-01  4.36e+05	4.9618 40.0457 0.0918	
70.305631 291.922982	6.50e-01  8.26e-01  3.67e+05	-27.1903 84.8055 0.8171	
70.305631 291.922982	6.95e-01  8.55e-01  3.56e+05	25.4235 90.8700 0.9192	
70.305631 291.922982	3.52e-01  9.30e-01  3.98e+05	-2.2610 71.4053 0.4570	
70.305631 291.922982	4.20e-01  8.67e-01  3.97e+05	7.0627 71.6892 0.3998	
70.305631 291.922982	5.02e-01  9.10e-01  3.77e+05	-24.6982 80.2973 0.0878	
70.305631 291.922982	5.96e-01  7.89e-01  3.81e+05	-1.9862 81.6454 0.6132	
70.305631 291.922982	3.57e-01  7.86e-01  4.24e+05	-34.3016 39.8729 0.8591	
70.305631 291.922982	5.60e-01  7.95e-01  3.86e+05	1.8584 78.9373 0.6591	
70.305631 291.922982	6.25e-01  8.52e-01  3.67e+05	5.7578 89.0071 0.6255	
70.305631 291.922982	5.88e-01  8.62e-01  3.71e+05	-3.4361 86.9599 0.1943	
70.305631 291.922982	5.61e-01  7.07e-01  4.01e+05	13.9442 68.4329 0.7607	
70.305631 291.922982	4.04e-01  8.65e-01  4.00e+05	-13.5839 68.6909 0.6000	
70.305631 291.922982	6.32e-01  8.58e-01  3.65e+05	58.2556 68.8241 0.7360	
70.305631 291.922982	3.67e-01  7.90e-01  4.21e+05	25.1771 48.6745 0.1585	
70.305631 291.922982	5.66e-01  8.29e-01  3.79e+05	-30.0918 76.8830 0.7916	
70.305631 291.922982	4.94e-01  9.44e-01  3.73e+05	-20.0936 83.7268 0.0248	
70.305631 291.922982	4.26e-01  8.19e-01  4.05e+05	-33.2732 58.2311 0.5573	
70.305631 291.922982	5.88e-01  7.19e-01  3.94e+05	3.5690 74.0489 0.1949	
70.305631 291.922982	6.70e-01  8.67e-01  3.58e+05	-21.6316 90.9874 0.9227	
70.305631 291.922982	4.71e-01  7.02e-01  4.18e+05	15.7635 55.0356 0.7614	
70.305631 291.922982	3.82e-01  8.70e-01  4.04e+05	23.8670 63.6532 0.8544	
70.305631 291.922982	5.34e-01  7.08e-01  4.05e+05	-18.8825 64.0086 0.5293	
70.305631 291.922982	5.85e-01  9.11e-01  3.64e+05	2.4547 90.6252 0.5682	
70.305631 291.922982	5.79e-01  8.36e-01  3.76e+05	37.8580 75.3082 0.7691	
70.305631 291.922982	4.44e-01  8.24e-01  4.01e+05	40.3031 57.1214 0.1476	
70.305631 291.922982	6.18e-01  8.20e-01  3.73e+05	10.1129 85.5518 0.3137	
70.305631 291.922982	4.91e-01  6.97e-01  4.15e+05	24.3595 54.3223 0.3319	
70.305631 291.922982	5.74e-01  8.19e-01  3.80e+05	36.7708 73.7353 0.7047	
70.305631 291.922982	4.34e-01  7.47e-01  4.17e+05	-15.8897 56.4312 0.7403	
70.305631 291.922982	5.19e-01  7.54e-01  4.00e+05	7.0050 70.0657 0.6201	
70.305631 291.922982	4.35e-01  7.15e-01  4.23e+05	8.5659 52.9842 0.8807	
70.305631 291.922982	4.58e-01  9.24e-01  3.81e+05	21.4624 78.5338 0.1473	
70.305631 291.922982	4.05e-01  7.81e-01  4.16e+05	1.5779 59.3160 0.8338	
70.305631 291.922982	6.80e-01  8.20e-01  3.63e+05	31.0703 85.4340 0.3439	
70.305631 291.922982	5.03e-01  8.79e-01  3.82e+05	-7.7477 80.9902 0.3012	
70.305631 291.922982	4.81e-01  6.32e-01  4.30e+05	19.2579 42.8754 0.9017	
70.305631 291.922982	6.48e-01  7.24e-01  3.83e+05	21.0014 77.7123 0.7433	
70.305631 291.922982	6.05e-01  6.89e-01  3.96e+05	-36.0406 63.2256 0.2669	
