-34.86 -97.13 142.15 -61.38 -102.16  -60.93 175.65 133.85 3401.00
38.79 -121.90 83.79 -245.28 71.65  -104.76 152.92 276.18 -27027.49
39.66 7.86 127.80 127.07 71.05  103.17 134.04 178.43 18783.92
16.46 113.26 26.35 -131.11 -128.97  20.99 117.44 185.11 -16212.24
-42.72 -74.55 -96.96 57.79 315.12  66.37 129.55 327.17 -32394.31
-11.03 -144.38 -3.15 -112.30 224.16  -27.86 144.83 252.26 -31037.01
-76.05 132.05 117.11 -2.23 109.81  47.90 192.18 119.82 20278.92
-167.39 -100.67 -8.60 -14.99 -124.14  -157.68 195.51 201.24 16361.12
3.90 -61.48 -32.41 88.90 -140.79  -200.19 69.60 260.38 15489.47
38.12 -91.35 -79.99 182.63 162.66  -106.26 127.26 266.66 602.31
2.09 198.30 -17.91 78.75 14.54  87.59 199.11 118.68 1478.16
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
89.80 -4.69 99.06 -68.18 63.78 -5.82 133.79 93.54 -6999.44
-57.68 -14.05 11.13 69.68 96.82 88.36 60.40 148.45 -4395.64
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
91.66 114.12 -2.82 -35.31 -11.16  -66.00 146.40 75.68 -4324.29
84.56 59.05 173.79 157.33 141.56  12.99 202.09 212.04 23919.28
-68.32 -90.31 201.15 68.81 -29.30  -181.30 230.84 196.12 -38523.91
-22.93 193.17 -19.37 13.78 -136.84  101.91 195.49 171.18 -28723.01
-9.91 -153.21 -168.98 -35.72 -108.28  -22.73 228.32 116.27 20786.08
166.48 -145.44 76.57 -58.71 39.93  -170.00 233.95 184.23 -28597.36
146.14 163.08 -37.29 -158.68 74.62  115.53 222.13 209.99 -15328.00
51.09 9.75 -72.14 -39.29 -169.67  -73.20 88.94 188.92 1619.95
165.32 66.24 69.34 -88.33 12.15  -75.45 191.12 116.80 -19031.04
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
106.62 -123.74 -79.89 -99.90 -18.18 137.73 181.83 171.11 -19406.11
53.56 -216.09 -52.70 -43.63 -1.58 66.21 228.78 79.31 -5485.45
161.50 56.63 -93.10 -6.72 57.69 96.41 194.83 112.55 -6794.67
16.20 175.55 57.46 59.93 -5.93 45.37 185.43 75.40 2536.59
-39.20 55.92 151.09 93.68 -56.96 -58.00 165.81 124.04 -15620.57
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
4.98 -2.70 -0.29 73.10 146.19  -155.20 5.67 225.39 14.86
81.25 -132.96 -26.88 226.70 -70.81  -131.75 158.12 271.60 31374.70
93.47 115.80 -76.40 2.59 -60.56  -109.98 167.28 125.58 1631.22
72.05 111.22 5.81 -19.08 155.92 42.74 132.65 162.80 16216.34
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
58.91 43.89 -23.01 -120.01 125.61 176.88 76.98 247.92 -5626.13
117.51 21.62 23.61 183.46 155.33 164.49 121.80 291.28 28800.14
145.89 -52.61 19.79 -221.15 -23.02 22.90 156.34 223.53 -30599.88
-94.76 46.00 1.00 -77.20 326.99 -22.76 105.34 336.75 22335.47
74.04 122.89 3.67 70.79 144.51 -46.71 143.52 167.56 22828.53
-8.22 -56.94 -83.62 -204.44 177.57 125.37 101.50 298.40 -18912.02
8.10 13.57 -96.73 62.82 -9.48 120.78 98.02 136.47 -11303.66
-31.25 -69.78 -6.61 -113.16 16.27 192.27 76.74 223.69 1131.06
20.65 -6.92 -102.09 186.30 287.43 -9.59 104.38 342.66 2835.78
-103.13 -36.56 -8.83 -130.23 72.29 115.27 109.77 188.34 9768.79
77.32 139.42 11.12 42.05 203.69 -128.17 159.81 244.31 30222.96
-58.47 135.28 4.50 -7.96 313.72 10.57 147.44 314.00 42952.95
73.30 9.23 3.60 101.71 252.36 -3.37 73.97 272.11 9773.15
40.23 14.63 -39.57 167.83 232.79 211.78 58.30 356.66 1776.82
129.83 -61.42 56.78 80.66 156.55 62.71 154.44 186.94 4418.14
-0.81 104.88 -59.68 -32.21 136.29 -84.01 120.67 163.31 19333.40
-41.05 5.50 -24.62 -148.26 311.46 57.32 48.19 349.68 6390.00
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-146.21 -102.73 5.01 -45.02 141.75  115.03 178.76 188.02 -7402.31
-8.11 39.29 -11.19 41.01 31.57  284.86 41.65 289.53 -2278.85
94.95 19.34 60.39 15.18 52.49  188.69 114.18 196.44 13851.70
44.72 15.04 -52.65 -17.51 -5.32  23.17 70.70 29.52 -2082.69
78.43 -113.76 80.77 -51.62 47.44  -58.76 160.05 91.48 -14191.39
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
-7.78 -139.06 7.74 -147.16 -40.47 -171.79 139.49 229.79 5444.56
-168.92 -34.82 49.48 -159.00 68.47 61.68 179.43 183.77 27524.59
-30.00 -40.47 39.78 256.25 195.91 107.60 64.19 340.03 -11334.20
-36.84 -27.11 -102.00 -88.82 83.02 135.12 111.79 181.77 -12761.73
80.79 -88.80 52.78 -106.11 -79.84 2.32 131.14 132.82 -1359.88
24.90 115.48 -136.24 1.18 28.57 -27.70 180.33 39.80 7101.45
121.43 32.59 115.22 20.15 -137.04 105.75 170.54 174.26 10164.09
80.47 35.21 58.51 -141.04 -23.23 -111.65 105.54 181.37 -18700.42
52.24 6.87 111.23 61.75 85.28 -113.33 123.07 154.70 -8794.25
-70.34 -44.35 -140.26 96.65 -56.81 -60.67 163.06 127.48 4231.39
-28.05 64.31 -71.00 -82.75 -2.69 149.51 99.82 170.90 -8467.14
42.88 28.59 16.22 -12.49 19.42 -258.18 54.03 259.21 -4168.78
45.46 113.23 73.30 63.00 -66.77 -181.64 142.34 203.52 -18012.26
9.08 21.60 25.19 -11.53 102.00 -233.90 34.40 255.43 -3792.39
68.85 -109.69 5.39 -113.32 84.70 -28.07 129.62 144.23 -17243.63
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
1.41 71.08 47.97 59.64 -157.35  22.24 85.76 169.73 -10033.07
-45.94 29.46 -165.11 -68.48 -65.71  113.18 173.89 147.71 -17476.92
-18.20 -67.63 -147.79 -21.93 -48.09  -15.50 163.54 55.07 5941.64
28.43 -1.14 -100.32 127.17 -105.28  39.10 104.27 169.66 -187.28
-25.23 -41.09 -46.50 -72.51 -17.04  -264.96 66.98 275.23 14849.48
-36.22 7.95 29.31 -78.52 -225.37  40.77 47.27 242.12 2246.78
81.08 10.12 125.60 -7.19 159.12  -26.31 149.84 161.44 -2278.39
13.64 50.94 86.26 -39.33 101.26  -14.57 101.10 109.60 3364.74
65.38 -4.06 -92.90 -6.82 -73.48  -28.19 113.68 79.00 2471.40
12.71 -156.39 -146.72 3.16 -58.11  39.97 214.82 70.59 3264.15
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
63.92 -33.34 4.74 -99.26 -81.40 -32.82 72.25 132.50 -3787.06
8.39 -130.70 21.46 46.18 10.34 24.99 132.71 53.51 -428.16
-5.47 39.57 38.17 -151.14 -17.87 83.05 55.25 173.37 3289.83
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
13.84 -45.91 18.05 -107.79 312.06  -64.03 51.24 336.30 -16975.86
76.02 32.70 -98.55 151.42 -298.33  134.40 128.69 360.54 -11491.21
175.51 -146.76 77.34 -236.73 212.75  -33.96 241.50 320.09 -75398.31
108.76 9.61 -115.15 -237.62 194.54  44.81 158.68 310.35 -29132.67
83.36 14.34 -42.28 78.44 84.36  -84.26 94.56 142.72 11311.08
-77.30 -99.86 158.07 -117.37 138.11  -109.05 202.32 211.52 -21957.56
-37.55 2.03 48.64 124.98 262.11  122.52 61.48 315.17 1797.78
161.42 -53.26 -7.09 -100.82 59.53  57.77 170.13 130.56 -19854.42
-212.23 104.56 -51.91 164.90 -19.28  -162.66 242.22 232.42 -28569.90
105.06 -145.70 50.64 -197.90 325.76  22.93 186.63 381.85 -67094.57
3.55 -123.51 -42.75 -29.56 62.71  360.13 130.75 366.74 -23245.75
26.30 -43.61 -22.73 309.06 279.06  87.69 55.76 425.54 -6034.60
15.27 -133.86 -11.37 200.02 74.51  43.52 135.21 217.83 -7415.58
5.83 22.40 -89.90 -76.50 -32.08  -130.53 92.83 154.66 10570.24
32.52 155.35 -98.10 -149.12 -50.12  -100.81 186.59 186.85 -2746.51
90.22 -220.35 -69.21 58.39 -40.77  58.58 247.96 92.22 10198.73
17.51 -111.54 80.41 -10.13 37.49  27.89 138.61 47.81 -2115.32
-9.96 -86.35 11.68 -335.67 20.66  61.28 87.70 341.85 2275.27
68.92 7.21 -42.31 -320.55 -26.08  233.59 81.19 397.49 -32163.34
59.31 -141.52 0.54 -59.48 -94.45  -184.29 153.45 215.45 9737.77
121.67 118.13 -159.18 -87.16 -86.61  -88.33 232.58 151.33 -6775.39
36.02 -185.73 31.47 -216.28 -60.39  -56.54 191.79 231.56 1647.96
-76.52 -119.19 15.15 -162.62 194.77  -53.61 142.45 259.34 -11583.58
47.11 -178.82 62.68 17.37 91.58  -175.28 195.26 198.53 -26545.08
-3.25 -16.51 113.06 -123.24 -179.50  -191.63 114.31 290.05 -18301.12
-40.41 -59.03 -110.68 132.19 -18.44  -152.89 131.78 202.95 12669.15
56.97 -95.57 13.26 275.17 1.97  -94.55 112.05 290.97 14233.73
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
5.09 149.66 -125.57 -133.04 -20.94 4.86 195.43 134.77 -4420.85
35.39 58.35 96.43 -13.35 85.26 -137.19 118.13 162.08 -8727.34
-62.04 -215.88 59.19 59.38 133.70 2.25 232.28 146.31 -32414.14
4.84 2.54 3.20 141.04 7.93 -159.78 6.33 213.27 192.08
79.66 74.46 80.66 -47.28 -136.01 -87.38 135.63 168.43 -20942.14
-56.66 48.78 -88.74 144.78 -119.00 -27.77 116.04 189.46 -11545.10
2.22 -6.85 37.19 108.65 328.16 -45.04 37.88 348.60 -3681.39
-33.42 191.32 -69.87 -99.69 -22.30 -31.78 206.40 106.98 1286.53
-68.55 -2.28 39.84 159.12 125.14 -5.32 79.31 202.50 -11404.78
-0.10 54.38 -28.78 -70.33 23.39 11.38 61.53 74.99 951.49
22.19 118.02 162.90 31.02 -34.82 -1.17 202.38 46.65 -3612.12
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-55.81 54.52 -108.25 39.38 200.05  176.02 133.43 269.36 -10343.96
75.93 13.16 149.24 -277.77 -44.81  -47.75 167.96 285.39 -28807.22
-17.68 -44.27 -27.46 -50.42 117.78  296.07 55.01 322.60 -12454.43
63.01 108.43 -125.40 18.41 21.33  209.51 177.35 211.39 -22798.53
-5.88 120.35 -27.71 47.19 -50.51  194.53 123.64 206.45 -11746.21
64.66 -45.04 -53.38 97.51 191.85  246.43 95.18 327.18 -15489.44
61.73 91.54 -92.67 -104.73 -142.91  -45.47 144.14 182.92 -15333.53
-8.23 -15.07 14.04 -195.58 248.38  308.27 22.18 441.56 2196.12
130.69 56.31 -7.54 -188.11 -42.32  -67.50 142.50 204.29 -26458.11
-23.25 -29.20 -25.00 -53.90 106.33  341.12 44.93 361.35 -10379.99
-84.51 19.29 21.53 209.34 90.64  -37.28 89.32 231.14 -16745.10
-60.13 37.28 -76.46 -2.03 341.35  163.15 104.17 378.34 373.59
4.17 -3.06 23.25 -206.27 274.65  175.71 23.82 385.81 2384.27
-169.90 99.28 60.57 117.32 38.44  -22.61 205.89 125.51 -17486.72
0.23 -26.77 -32.09 194.88 150.21  -213.23 41.79 325.59 2868.15
0.74 2.98 22.13 403.65 174.41  -153.23 22.34 465.65 -2571.08
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
-36.12 116.20 140.47 -25.29 -117.04 -133.91 185.85 179.64 -31498.43
-12.53 -1.67 176.25 107.10 -49.87 -92.81 176.70 150.24 -17615.49
54.24 51.71 87.55 -80.73 -17.15 56.73 115.24 100.15 -297.97
34.84 -6.47 147.21 -42.07 -123.55 66.86 151.42 146.65 9176.32
-96.39 113.61 -37.16 75.69 -56.64 141.53 153.55 170.20 -18989.83
-48.82 -29.36 144.42 -90.57 -28.71 -77.49 155.25 122.60 -5926.37
52.20 -136.78 96.04 137.91 -3.87 144.67 175.09 199.90 21622.28
-22.95 -31.36 102.46 120.28 -3.48 -134.39 109.59 180.39 -16421.85
4.38 134.76 16.44 60.61 -118.47 -36.43 135.83 137.97 -16298.25
60.12 50.34 -98.50 -75.24 73.19 -81.08 125.90 132.63 7146.55
75.74 74.79 -52.23 10.93 -26.52 -12.92 118.57 31.46 -480.71
77.32 102.55 -2.11 -34.84 17.02 -8.94 128.45 39.79 -929.04
6.28 -19.34 -0.83 156.88 -191.52 -4.59 20.35 247.61 4692.41
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-46.91 -9.75 -26.37 -19.90 289.76  29.74 54.69 291.96 -2674.76
-109.79 -89.73 33.70 12.88 62.23  105.91 145.75 123.51 -3428.78
-113.32 78.88 -40.65 79.77 -139.79  -56.48 143.93 170.57 -17770.23
12.21 115.13 191.47 51.72 11.65  -90.38 223.75 104.79 -15332.51
-11.11 59.50 -34.42 181.60 42.90  78.08 69.63 202.28 -2153.17
80.58 -67.96 99.32 -32.58 -57.39  1.35 144.83 66.01 1407.91
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
-73.18 -18.31 20.26 132.56 -53.86 -93.43 78.11 170.89 -10607.79
-79.01 61.69 42.88 -142.69 -15.98 -26.68 109.03 146.04 9144.10
15.98 -12.03 26.15 148.21 9.75 49.87 32.92 156.68 3555.29
48.00 3.50 11.27 38.46 89.75 201.40 49.42 223.82 4428.75
62.15 -15.22 -92.90 -26.45 51.45 56.39 112.80 80.79 -7665.71
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-5.45 -153.45 48.73 -21.20 -131.91  35.33 161.09 138.20 22078.37
83.56 40.74 -103.21 15.61 -60.38  -131.70 138.91 145.72 12438.23
105.38 84.91 -95.55 51.82 -64.68  -114.90 165.66 141.68 10948.09
42.24 106.94 1.29 -75.65 -144.62  26.92 114.99 165.42 -18626.38
-21.62 -37.34 -0.46 -155.00 -180.90  41.74 43.15 241.85 10086.75
-57.71 124.12 -57.67 -41.41 -26.41  51.07 148.54 70.85 -3833.80
-67.43 5.21 -65.83 -156.31 -98.84  83.06 94.38 202.73 4557.75
98.59 -77.27 34.58 16.54 35.61  -131.79 129.94 137.51 -5677.85
54.13 -35.05 19.57 179.02 -56.76  47.51 67.39 193.72 12609.49
68.82 0.79 113.36 107.25 78.64  -88.94 132.62 159.99 -2638.24
38.83 -28.55 -11.43 -159.75 103.81  -171.86 49.54 256.58 -7203.21
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
5.30 92.05 42.98 56.53 11.40 -128.58 101.73 140.92 -4177.87
-8.03 -61.48 9.46 -20.02 56.40 110.14 62.72 125.35 -2265.51
-32.22 -31.73 62.09 24.97 85.29 106.56 76.81 138.76 3104.96
-36.36 -84.87 71.88 45.18 29.05 25.24 117.01 59.35 -2293.97
5.90 -5.73 -23.27 -141.25 65.31 86.88 24.68 178.23 -3229.18
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
70.85 -78.27 128.31 10.31 87.87  39.26 166.16 96.79 -1108.64
29.42 40.20 211.08 -22.05 -91.92  -263.17 216.88 279.63 -59894.33
50.09 -169.41 9.94 259.18 92.87  -27.24 176.94 276.66 -3021.95
2.64 -131.63 146.16 144.96 -101.52  14.06 196.71 177.53 15801.12
-55.76 -121.67 -75.34 61.18 -120.74  -145.71 153.59 198.89 22256.92
-39.75 118.01 118.20 -30.10 18.61  -178.46 171.69 181.94 -17700.07
158.46 159.77 -10.87 -70.38 -204.33  66.95 225.29 226.24 -44527.06
9.08 146.61 5.38 -107.03 29.41  88.64 146.99 142.05 3816.11
-71.06 19.75 216.71 154.91 -124.73  -129.35 228.92 237.25 -41503.74
77.88 105.91 96.92 -86.89 25.69  124.67 163.33 154.12 8036.39
1.33 97.18 -105.49 -11.17 -171.77  -32.68 143.43 175.21 -13258.66
-5.92 5.52 40.09 168.75 -205.29  -91.35 40.90 281.01 -5795.67
-35.88 -169.28 41.22 225.10 -93.22  72.23 177.88 254.11 10679.78
78.20 60.62 149.05 -35.35 85.55  -167.56 178.90 191.43 -22552.47
-80.24 -97.64 46.08 -50.23 -195.65  -152.61 134.52 253.16 16101.49
-36.22 67.53 72.54 11.29 280.00  -36.22 105.52 282.56 15871.94
2.97 -34.76 -93.82 -207.45 193.44  116.86 100.10 306.77 -18304.55
4.72 74.92 41.23 -129.14 -259.51  151.84 85.64 327.22 -13791.32
-78.04 141.71 174.26 56.45 -185.47  -107.17 237.78 221.52 -49361.96
68.88 -85.48 84.19 -11.23 -28.12  -154.12 138.35 157.07 -11345.10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
89.66 -41.06 54.04 -78.76 -185.94 121.62 112.45 235.73 7145.70
-89.47 8.06 59.21 -58.31 97.20 -106.90 107.59 155.81 -329.13
-176.03 42.90 16.55 22.13 26.52 -47.89 181.94 59.04 -3550.35
-10.35 34.72 -52.25 -203.93 113.15 21.80 63.58 234.23 4901.11
-24.79 17.57 -23.34 237.76 95.83 12.74 38.32 256.66 -4509.00
99.17 -13.24 100.91 -83.09 -204.41 98.29 142.10 241.55 4383.91
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
183.74 -134.25 -26.62 -135.37 124.01  226.82 229.11 291.81 -47560.50
227.34 117.48 81.93 -114.74 -89.64  -195.97 268.70 244.14 -52672.46
-42.29 -43.22 118.56 33.36 116.23  280.42 133.09 305.38 26812.67
122.98 -45.99 -154.18 -204.71 -45.64  132.04 202.51 247.83 -43431.89
-24.19 -128.13 -122.94 51.25 -41.29  291.05 179.21 298.40 -31732.01
-21.52 233.11 -92.69 10.11 208.98  67.78 251.78 219.93 42216.54
76.58 48.70 216.95 136.11 12.17  -17.31 235.17 137.74 7259.91
-73.42 223.56 105.89 59.73 -6.63  126.51 258.03 140.06 7529.95
-109.15 -51.45 -81.76 -323.39 36.72  49.94 145.75 329.27 29325.78
139.29 155.16 50.90 -98.09 57.12  195.81 214.63 226.33 5165.50
72.21 55.81 -234.32 -142.95 -105.31  82.38 251.47 195.73 -35502.08
97.26 131.19 -6.09 -4.70 16.45  -171.90 163.43 172.75 2747.92
-37.06 -2.98 -152.22 -181.04 -196.39  -46.57 156.69 271.13 14384.15
205.52 -5.39 186.52 -82.98 168.38  0.96 277.59 187.72 -17784.05
167.59 217.86 4.09 35.42 27.69  52.97 274.90 69.48 12185.04
-44.82 34.93 141.21 -202.64 -16.58  119.22 152.21 235.69 25338.01
-50.97 139.68 139.62 -52.30 154.98  -96.70 203.96 190.01 10812.88
162.30 43.40 -75.98 -121.50 -88.92  162.46 184.38 221.50 -35922.07
-106.77 70.71 -200.87 152.06 -185.40  -23.47 238.22 240.93 -24631.85
-70.02 11.91 -80.70 -59.12 178.04  -3.54 107.50 187.64 6546.45
64.15 153.38 139.81 -123.84 -67.35  157.20 217.23 211.15 3704.53
-84.63 11.87 -144.64 121.07 -195.17  201.72 168.00 305.68 -41738.38
-47.07 25.56 -52.67 -194.53 291.51  145.01 75.12 379.27 8968.76
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
23.11 -30.43 132.77 222.24 25.50 -80.00 138.16 237.57 -6262.01
3.92 13.88 2.64 94.39 25.61 -122.27 14.66 156.58 401.57
-6.51 -8.31 4.93 -50.29 127.39 109.90 11.66 175.60 -189.20
8.40 7.76 -1.77 22.77 -128.52 -77.00 11.58 151.55 -670.26
-36.31 24.03 -28.17 -22.37 11.66 -182.56 51.86 184.30 6234.91
-6.22 -4.70 8.46 -16.63 144.82 66.78 11.50 160.33 -11.58
13.09 -35.14 10.88 -91.23 12.51 28.68 39.05 96.45 -1321.27
-0.36 12.67 12.64 146.36 22.13 -35.41 17.90 152.20 -220.05
-30.19 36.02 101.83 133.11 95.66 102.75 112.15 193.46 9891.09
-35.12 -29.99 -38.79 44.95 -11.65 96.79 60.31 107.35 -4983.39
-28.40 -4.63 -58.43 -109.00 121.62 117.91 65.13 201.43 -4355.58
6.36 -11.91 12.97 56.89 161.21 293.43 18.72 339.60 2249.43
-47.59 30.13 15.29 -167.07 -1.34 -172.74 58.37 240.32 5270.91
87.32 -5.24 -111.38 -29.33 81.60 81.61 141.62 119.08 -12078.62
18.18 29.55 -97.07 -96.87 112.07 70.16 103.09 163.91 -5260.32
11.97 24.70 52.11 -90.57 95.79 147.06 58.90 197.50 8945.04
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-4.83 4.58 -1.16 -29.18 -100.84  -114.70 6.76 155.49 -187.87
-1.89 5.00 2.84 -145.06 88.89  -83.11 6.05 189.34 482.69
1.88 2.51 3.56 -81.26 164.06  86.40 4.75 202.44 566.47
109.21 103.25 -7.43 17.23 -46.24  -98.98 150.47 110.60 -2157.00
-54.80 41.99 20.96 -22.74 204.30  -91.56 72.15 225.03 7904.72
110.00 -55.25 87.39 -93.35 28.54  13.12 150.96 98.49 -10697.97
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
-74.19 30.77 -159.13 -12.01 -90.29 73.54 178.25 117.07 -13590.25
-64.82 50.51 -169.48 23.75 55.07 69.01 188.35 91.43 -10452.51
8.24 -63.12 51.71 10.84 -72.39 208.40 82.01 220.88 15435.16
-133.30 57.77 -76.65 124.68 24.70 20.67 164.26 128.77 -16777.56
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
-43.65 1.96 48.44 8.43 -3.46  -185.24 65.24 185.47 -9347.65
50.84 -126.91 136.69 64.35 -97.13  -7.76 193.32 116.77 14536.22
1.63 -0.37 7.72 61.81 -170.61  -34.96 7.90 184.80 -106.56
53.65 63.05 -115.26 -117.07 150.14  -6.05 141.91 190.48 3883.58
79.49 -129.00 -27.72 1.66 -129.79  33.70 154.04 134.11 15941.30
-5.07 -105.42 89.22 -65.41 19.02  72.53 138.20 99.50 4797.42
-86.23 76.86 -42.09 46.24 22.04  75.22 122.94 91.01 -5459.39
13.72 12.12 80.67 -24.68 -61.00  -58.77 82.72 88.22 -5819.34
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
33.78 -13.34 -60.89 -6.89 86.99 138.06 70.90 163.32 -9799.12
-24.63 37.59 131.98 14.23 92.91 29.59 139.42 98.54 7047.15
0.00 0.00 0.00 0.00 0.00  0.00 0.00 0.00 0.00
14.79 -84.20 -64.82 74.06 44.64  54.25 107.28 102.08 -6179.86
-130.66 -35.15 72.34 -122.64 129.21  -13.54 153.43 178.66 10503.11
-58.27 -146.37 -31.51 78.22 24.83  49.71 160.66 95.95 -9759.24
-75.24 192.11 -57.64 51.58 -54.48  -86.71 214.22 114.67 -9350.39
