22.494444 268.384053	4.17e-01  8.03e-01  4.14e+05	-0.0000 55.0659 0.9983	
22.494444 268.384053	6.74e-01  7.65e-01  3.77e+05	36.5766 64.6153 0.3337	
22.494444 268.384053	4.78e-01  6.52e-01  4.31e+05	9.3626 42.1980 0.8823	
22.494444 268.384053	4.66e-01  8.44e-01  3.98e+05	31.6771 55.7236 0.0799	
22.494444 268.384053	4.06e-01  9.21e-01  3.95e+05	-10.9135 64.7348 0.5185	
22.494444 268.384053	5.27e-01  7.27e-01  4.07e+05	8.6528 58.1480 0.7195	
22.494444 268.384053	5.64e-01  8.12e-01  3.87e+05	5.7652 69.3669 0.9971	
22.494444 268.384053	6.21e-01  6.89e-01  3.98e+05	-4.0825 63.9819 0.5264	
22.494444 268.384053	5.80e-01  6.76e-01  4.07e+05	14.8641 56.9993 0.0083	
22.494444 268.384053	5.18e-01  6.62e-01  4.21e+05	8.6895 49.5261 0.9019	
22.494444 268.384053	5.23e-01  8.26e-01  3.91e+05	17.9489 65.0158 0.3922	
22.494444 268.384053	4.53e-01  8.72e-01  3.95e+05	-11.7889 64.3142 0.5845	
22.494444 268.384053	5.10e-01  8.61e-01  3.87e+05	22.8577 65.3082 0.9131	
22.494444 268.384053	4.63e-01  8.83e-01  3.91e+05	-25.1530 62.3391 0.9673	
22.494444 268.384053	5.23e-01  7.59e-01  4.03e+05	8.2736 60.9007 0.4059	
22.494444 268.384053	7.72e-01  9.65e-01  3.36e+05	-16.5007 89.2639 0.0928	
22.494444 268.384053	4.54e-01  7.74e-01  4.12e+05	-0.2481 56.0153 0.0404	
22.494444 268.384053	6.68e-01  7.35e-01  3.82e+05	1.0875 71.6400 0.8202	
22.494444 268.384053	3.88e-01  7.24e-01  4.35e+05	-9.1308 39.3445 0.1568	
22.494444 268.384053	7.36e-01  8.57e-01  3.54e+05	9.6447 83.1235 0.8257	
22.494444 268.384053	5.30e-01  7.03e-01  4.11e+05	-16.6593 54.0276 0.7044	
22.494444 268.384053	4.17e-01  7.65e-01  4.21e+05	-3.4014 50.5170 0.4195	
22.494444 268.384053	4.62e-01  7.68e-01  4.12e+05	-3.6713 56.0949 0.6166	
22.494444 268.384053	5.66e-01  6.55e-01  4.14e+05	-11.7903 53.8806 0.7160	
22.494444 268.384053	6.72e-01  8.62e-01  3.62e+05	21.3017 77.4543 0.5055	
22.494444 268.384053	5.10e-01  8.37e-01  3.91e+05	-2.9643 67.2800 0.2600	
22.494444 268.384053	5.81e-01  8.44e-01  3.79e+05	-35.7513 63.9090 0.3065	
22.494444 268.384053	7.95e-01  8.78e-01  3.44e+05	14.4282 86.6284 0.4171	
22.494444 268.384053	6.22e-01  7.98e-01  3.80e+05	-40.5878 60.5477 0.8847	
22.494444 268.384053	6.71e-01  7.17e-01  3.85e+05	16.6115 68.5881 0.1676	
22.494444 268.384053	5.66e-01  9.57e-01  3.64e+05	-26.0386 75.2656 0.8700	
22.494444 268.384053	4.98e-01  9.34e-01  3.78e+05	-33.2491 65.7858 0.3668	
22.494444 268.384053	5.39e-01  9.03e-01  3.76e+05	21.6854 71.2663 0.8995	
22.494444 268.384053	5.52e-01  8.84e-01  3.77e+05	12.9795 72.8506 0.0018	
22.494444 268.384053	4.55e-01  9.33e-01  3.85e+05	16.1928 68.6924 0.2753	
22.494444 268.384053	7.01e-01  9.37e-01  3.48e+05	9.1882 85.5306 0.9797	
22.494444 268.384053	6.01e-01  7.08e-01  3.98e+05	-28.7004 57.1710 0.6130	
22.494444 268.384053	6.17e-01  8.20e-01  3.77e+05	21.9014 70.7323 0.3516	
22.494444 268.384053	5.34e-01  9.79e-01  3.65e+05	-0.6508 79.0941 0.5862	
22.494444 268.384053	6.34e-01  8.04e-01  3.77e+05	26.5683 69.1984 0.5662	
22.494444 268.384053	4.58e-01  8.49e-01  3.98e+05	-26.3201 58.1404 0.4503	
22.494444 268.384053	7.16e-01  7.78e-01  3.68e+05	-11.4643 77.0479 0.9317	
22.494444 268.384053	6.56e-01  8.10e-01  3.73e+05	-1.7906 76.0343 0.3752	
22.494444 268.384053	5.94e-01  7.40e-01  3.93e+05	7.0288 65.8506 0.3417	
