71.353357 299.085142	8.12e-01  9.31e-01  6.22e+02	0.0000 88.4582 0.6453	
71.353357 299.085142	7.82e-01  9.37e-01  6.26e+02	-10.0742 85.3243 0.3838	
71.353357 299.085142	8.82e-01  9.29e-01  6.08e+02	-50.6388 80.9356 0.4432	
71.353357 299.085142	6.76e-01  9.53e-01  6.43e+02	9.6726 75.5378 0.9318	
71.353357 299.085142	8.70e-01  9.61e-01  6.04e+02	-33.0919 91.8473 0.6952	
71.353357 299.085142	9.07e-01  9.64e-01  5.96e+02	47.0742 89.6808 0.1561	
71.353357 299.085142	9.04e-01  9.45e-01  6.00e+02	17.5508 97.7060 0.8944	
71.353357 299.085142	7.11e-01  9.24e-01  6.43e+02	23.2615 71.9896 0.2889	
71.353357 299.085142	7.71e-01  8.73e-01  6.44e+02	-30.5795 68.8926 0.7883	
71.353357 299.085142	7.40e-01  9.59e-01  6.29e+02	16.5176 82.7110 0.0167	
71.353357 299.085142	6.86e-01  9.00e-01  6.54e+02	-2.5993 68.0213 0.5702	
71.353357 299.085142	8.65e-01  9.50e-01  6.07e+02	3.2418 96.0127 0.9702	
71.353357 299.085142	7.47e-01  9.07e-01  6.41e+02	21.0137 74.5973 0.9751	
71.353357 299.085142	6.90e-01  9.06e-01  6.52e+02	9.1931 69.1130 0.4779	
71.353357 299.085142	8.16e-01  8.53e-01  6.39e+02	5.5807 78.4093 0.2836	
71.353357 299.085142	7.69e-01  8.90e-01  6.40e+02	21.6293 74.6658 0.1485	
71.353357 299.085142	8.43e-01  9.46e-01  6.12e+02	1.8727 93.5032 0.2389	
71.353357 299.085142	7.68e-01  8.95e-01  6.39e+02	19.2090 76.0587 0.0067	
71.353357 299.085142	7.77e-01  9.33e-01  6.28e+02	38.4709 75.6550 0.9192	
71.353357 299.085142	8.29e-01  9.22e-01  6.21e+02	20.1687 86.8513 0.0199	
71.353357 299.085142	8.21e-01  9.19e-01  6.23e+02	19.1809 85.7592 0.2544	
71.353357 299.085142	6.63e-01  9.90e-01  6.35e+02	22.8626 77.4486 0.7100	
71.353357 299.085142	8.39e-01  9.23e-01  6.18e+02	-10.1811 89.7693 0.9023	
71.353357 299.085142	8.22e-01  9.30e-01  6.20e+02	14.0520 88.2599 0.5478	
71.353357 299.085142	8.13e-01  9.30e-01  6.22e+02	40.9268 78.4483 0.0550	
71.353357 299.085142	7.85e-01  8.99e-01  6.35e+02	-27.0939 76.3769 0.8606	
71.353357 299.085142	7.32e-01  8.48e-01  6.58e+02	-1.3237 65.1519 0.8774	
71.353357 299.085142	8.68e-01  9.31e-01  6.11e+02	15.7632 93.0012 0.3006	
71.353357 299.085142	7.82e-01  9.71e-01  6.18e+02	21.1253 87.7368 0.0558	
71.353357 299.085142	8.75e-01  9.54e-01  6.04e+02	-27.2897 93.4986 0.6628	
71.353357 299.085142	8.40e-01  9.15e-01  6.20e+02	-8.0391 89.1853 0.2321	
71.353357 299.085142	8.23e-01  9.22e-01  6.22e+02	28.9513 83.6757 0.0646	
71.353357 299.085142	7.60e-01  9.58e-01  6.26e+02	-1.3430 86.4267 0.9624	
71.353357 299.085142	7.89e-01  8.24e-01  6.51e+02	-19.0251 67.5707 0.8241	
71.353357 299.085142	7.57e-01  9.46e-01  6.29e+02	13.2826 83.3976 0.3441	
71.353357 299.085142	7.46e-01  8.61e-01  6.52e+02	10.0310 69.0051 0.5147	
71.353357 299.085142	7.71e-01  9.29e-01  6.30e+02	17.0985 81.8640 0.3148	
71.353357 299.085142	7.05e-01  8.16e-01  6.72e+02	-10.8436 52.2899 0.9663	
71.353357 299.085142	7.79e-01  9.64e-01  6.20e+02	41.9300 78.7242 0.6796	
71.353357 299.085142	7.24e-01  8.70e-01  6.54e+02	-12.8406 66.8262 0.3073	
71.353357 299.085142	8.05e-01  8.90e-01  6.33e+02	22.9145 79.0335 0.4502	
71.353357 299.085142	8.51e-01  9.59e-01  6.08e+02	-5.6169 95.4385 0.9733	
71.353357 299.085142	6.27e-01  9.71e-01  6.47e+02	-36.6765 63.7915 0.5387	
71.353357 299.085142	7.43e-01  9.29e-01  6.36e+02	-25.1013 76.4288 0.3794	
71.353357 299.085142	7.78e-01  8.84e-01  6.40e+02	6.8375 77.7155 0.7295	
71.353357 299.085142	8.77e-01  9.82e-01  5.98e+02	1.9995 100.3554 0.6017	
71.353357 299.085142	7.52e-01  8.94e-01  6.43e+02	-14.0736 74.8874 0.8767	
71.353357 299.085142	6.71e-01  9.40e-01  6.47e+02	14.5321 71.9471 0.2267	
