56.862805 276.415270	5.06e-01  6.56e-01  3.73e+05	0.0000 52.5008 0.1906	
56.862805 276.415270	5.00e-01  7.81e-01  3.54e+05	22.2145 63.4016 0.7272	
56.862805 276.415270	6.10e-01  7.56e-01  3.41e+05	2.4267 75.2419 0.3466	
56.862805 276.415270	5.67e-01  8.82e-01  3.29e+05	13.2723 80.8962 0.2686	
56.862805 276.415270	5.07e-01  6.88e-01  3.67e+05	-6.7091 56.6223 0.7198	
56.862805 276.415270	6.04e-01  8.12e-01  3.34e+05	43.6244 66.3571 0.4343	
56.862805 276.415270	9.10e-01  9.86e-01  2.79e+05	-8.9277 106.0794 0.1191	
56.862805 276.415270	5.70e-01  8.13e-01  3.38e+05	36.5888 67.4980 0.8569	
56.862805 276.415270	3.81e-01  7.99e-01  3.70e+05	-32.7305 44.2341 0.2076	
56.862805 276.415270	5.00e-01  7.98e-01  3.51e+05	-21.4883 65.4967 0.9271	
56.862805 276.415270	6.79e-01  8.14e-01  3.23e+05	7.6013 84.7992 0.1561	
56.862805 276.415270	7.66e-01  8.82e-01  3.05e+05	-24.6595 91.4403 0.2053	
56.862805 276.415270	5.46e-01  9.63e-01  3.21e+05	-0.9618 86.1876 0.2290	
56.862805 276.415270	5.35e-01  8.08e-01  3.44e+05	-5.7790 73.0119 0.1555	
56.862805 276.415270	5.39e-01  7.43e-01  3.53e+05	22.8541 63.3378 0.3788	
56.862805 276.415270	4.80e-01  7.50e-01  3.62e+05	-4.0365 61.3861 0.6683	
56.862805 276.415270	5.86e-01  9.08e-01  3.23e+05	-27.1370 80.7718 0.2706	
56.862805 276.415270	6.02e-01  8.28e-01  3.32e+05	-15.5101 78.9846 0.9670	
56.862805 276.415270	6.51e-01  7.92e-01  3.30e+05	14.7112 80.1928 0.9403	
56.862805 276.415270	7.34e-01  9.75e-01  2.98e+05	7.1279 97.6376 0.9835	
56.862805 276.415270	5.27e-01  7.24e-01  3.58e+05	11.2821 62.8726 0.8016	
56.862805 276.415270	6.46e-01  6.79e-01  3.47e+05	-20.5687 68.5287 0.5865	
56.862805 276.415270	6.50e-01  7.50e-01  3.36e+05	-5.1285 78.0619 0.9100	
56.862805 276.415270	4.02e-01  8.40e-01  3.60e+05	-10.3968 62.0181 0.1829	
56.862805 276.415270	6.30e-01  7.90e-01  3.33e+05	19.7642 77.3094 0.3999	
56.862805 276.415270	4.35e-01  7.49e-01  3.69e+05	27.6094 48.2883 0.1053	
56.862805 276.415270	5.68e-01  7.50e-01  3.48e+05	18.6086 68.4347 0.6759	
56.862805 276.415270	4.50e-01  8.38e-01  3.52e+05	-0.8337 67.8984 0.4104	
56.862805 276.415270	5.70e-01  8.75e-01  3.30e+05	53.3074 61.8181 0.5788	
56.862805 276.415270	6.56e-01  8.35e-01  3.24e+05	-54.1478 65.4506 0.3209	
56.862805 276.415270	5.68e-01  8.04e-01  3.40e+05	-39.0433 64.9390 0.3527	
56.862805 276.415270	2.90e-01  8.24e-01  3.82e+05	-21.3583 38.8613 0.7585	
56.862805 276.415270	7.40e-01  8.99e-01  3.06e+05	-11.1903 93.4973 0.0273	
56.862805 276.415270	5.88e-01  8.88e-01  3.26e+05	35.2933 76.1411 0.3154	
56.862805 276.415270	6.59e-01  7.95e-01  3.29e+05	-23.0793 79.0415 0.8307	
