31.504174 284.333539	7.47e-01  9.82e-01  6.00e+02	0.0000 82.0305 0.3441	
31.504174 284.333539	7.13e-01  9.54e-01  6.13e+02	13.6105 73.7327 0.8588	
31.504174 284.333539	7.45e-01  8.52e-01  6.31e+02	1.8550 63.2415 0.8343	
31.504174 284.333539	7.64e-01  8.90e-01  6.19e+02	4.5973 71.5166 0.5057	
31.504174 284.333539	7.93e-01  9.48e-01  6.00e+02	-40.3511 71.7326 0.9343	
31.504174 284.333539	6.25e-01  9.12e-01  6.40e+02	-8.0601 56.5922 0.3071	
31.504174 284.333539	7.98e-01  8.93e-01  6.11e+02	7.6767 75.7885 0.9177	
31.504174 284.333539	7.39e-01  8.61e-01  6.31e+02	-0.5610 63.8759 0.3284	
31.504174 284.333539	6.31e-01  8.83e-01  6.46e+02	15.0217 49.2922 0.0800	
31.504174 284.333539	6.80e-01  8.77e-01  6.38e+02	7.3311 57.6247 0.9182	
31.504174 284.333539	7.86e-01  9.08e-01  6.10e+02	-17.2465 74.7181 0.7517	
31.504174 284.333539	8.27e-01  8.81e-01  6.08e+02	-1.5947 77.8402 0.7403	
31.504174 284.333539	7.29e-01  8.71e-01  6.30e+02	11.5473 63.0713 0.2234	
31.504174 284.333539	7.96e-01  9.49e-01  5.99e+02	-6.2155 82.5028 0.4013	
31.504174 284.333539	6.53e-01  9.09e-01  6.36e+02	-14.9396 58.4269 0.6592	
31.504174 284.333539	7.34e-01  8.65e-01  6.30e+02	-12.6826 62.6910 0.2910	
31.504174 284.333539	7.69e-01  9.00e-01  6.15e+02	-26.8464 68.5987 0.0534	
31.504174 284.333539	6.43e-01  9.34e-01  6.31e+02	-9.9994 62.8279 0.1598	
31.504174 284.333539	8.18e-01  9.33e-01  5.98e+02	10.8442 82.4392 0.7743	
31.504174 284.333539	7.28e-01  8.78e-01  6.29e+02	11.8004 64.1306 0.8328	
31.504174 284.333539	8.31e-01  9.38e-01  5.95e+02	-19.9478 82.5052 0.0695	
31.504174 284.333539	6.99e-01  8.53e-01  6.41e+02	-25.0930 50.4180 0.6594	
31.504174 284.333539	8.31e-01  8.39e-01  6.16e+02	14.1836 71.7255 0.8907	
31.504174 284.333539	7.01e-01  9.32e-01  6.21e+02	20.2246 67.4780 0.5105	
31.504174 284.333539	8.38e-01  9.54e-01  5.90e+02	2.5945 87.2401 0.5658	
31.504174 284.333539	7.83e-01  9.43e-01  6.03e+02	-7.2666 80.4891 0.6938	
31.504174 284.333539	8.06e-01  9.23e-01  6.03e+02	-34.7687 72.7797 0.3782	
31.504174 284.333539	7.89e-01  9.49e-01  6.00e+02	3.0835 81.9652 0.0345	
31.504174 284.333539	6.69e-01  8.71e-01  6.42e+02	23.8367 49.7038 0.6628	
31.504174 284.333539	8.73e-01  9.11e-01  5.92e+02	-23.4525 82.8793 0.2404	
31.504174 284.333539	7.46e-01  9.22e-01  6.15e+02	2.8651 73.9990 0.4965	
31.504174 284.333539	8.54e-01  9.19e-01  5.94e+02	25.6272 81.2447 0.7331	
31.504174 284.333539	7.34e-01  8.32e-01  6.39e+02	22.4491 53.3035 0.6106	
31.504174 284.333539	8.00e-01  8.62e-01  6.18e+02	12.2384 71.1505 0.4697	
31.504174 284.333539	8.29e-01  8.73e-01  6.09e+02	31.8726 70.3722 0.7897	
31.504174 284.333539	7.09e-01  8.74e-01  6.34e+02	-4.5674 61.6174 0.8028	
31.504174 284.333539	6.70e-01  9.66e-01  6.18e+02	16.6062 70.2954 0.5338	
31.504174 284.333539	8.26e-01  8.99e-01  6.04e+02	-8.4632 79.5750 0.8522	
31.504174 284.333539	7.56e-01  9.87e-01  5.98e+02	-14.8297 82.0840 0.8902	
31.504174 284.333539	7.00e-01  9.33e-01  6.21e+02	-27.2433 64.9599 0.1192	
31.504174 284.333539	7.73e-01  9.16e-01  6.11e+02	13.7890 75.0971 0.4983	
31.504174 284.333539	7.18e-01  8.76e-01  6.31e+02	-27.0110 57.4002 0.6605	
31.504174 284.333539	7.28e-01  8.93e-01  6.25e+02	24.2472 63.1588 0.8762	
31.504174 284.333539	7.59e-01  9.49e-01  6.06e+02	16.8824 77.2665 0.9597	
31.504174 284.333539	7.49e-01  8.37e-01  6.34e+02	11.5098 60.1165 0.0571	
31.504174 284.333539	7.52e-01  8.98e-01  6.19e+02	1.7349 71.4122 0.5524	
31.504174 284.333539	7.78e-01  8.19e-01  6.32e+02	-8.0115 62.1451 0.1446	
31.504174 284.333539	6.61e-01  9.26e-01  6.30e+02	-28.6846 57.7218 0.0941	
31.504174 284.333539	8.38e-01  9.99e-01  5.80e+02	-38.7860 83.1380 0.3124	
31.504174 284.333539	6.17e-01  8.84e-01  6.49e+02	-7.3689 48.8014 0.1608	
31.504174 284.333539	7.40e-01  9.25e-01  6.15e+02	4.4010 73.6281 0.1065	
31.504174 284.333539	7.60e-01  9.53e-01  6.05e+02	-8.8681 79.1027 0.6860	
31.504174 284.333539	8.12e-01  8.38e-01  6.21e+02	7.6385 70.0472 0.9067	
31.504174 284.333539	6.21e-01  9.58e-01  6.28e+02	6.3437 65.1459 1.0000	
31.504174 284.333539	7.94e-01  8.30e-01  6.26e+02	-18.3021 64.3738 0.9540	
31.504174 284.333539	8.73e-01  9.37e-01  5.87e+02	-27.1922 84.4597 0.7231	
31.504174 284.333539	8.59e-01  9.11e-01  5.95e+02	-17.8851 82.8634 0.3619	
31.504174 284.333539	8.36e-01  9.63e-01  5.89e+02	-3.0677 87.8911 0.7913	
31.504174 284.333539	8.10e-01  8.97e-01  6.08e+02	7.7651 77.5627 0.8067	
31.504174 284.333539	7.18e-01  8.62e-01  6.35e+02	14.2960 59.3260 0.0006	
31.504174 284.333539	8.35e-01  8.72e-01  6.08e+02	3.2028 77.7669 0.9795	
31.504174 284.333539	8.23e-01  9.03e-01  6.04e+02	16.9959 78.3456 0.9125	
31.504174 284.333539	8.34e-01  8.97e-01  6.03e+02	-47.2324 65.2698 0.5412	
31.504174 284.333539	8.66e-01  9.73e-01  5.81e+02	14.5748 90.4424 0.0097	
31.504174 284.333539	8.55e-01  9.01e-01  5.98e+02	-44.3320 70.4704 0.6357	
31.504174 284.333539	8.25e-01  8.35e-01  6.19e+02	-8.0997 71.3718 0.2784	
