#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
365546 644 61364.551891 92716.414018 19269.288497 -6.477421 134.201935 144.448196 213.110107 -2.169711e+01 -2.227899e+01 9.132300e+00
365547 644 61285.278320 92793.862083 19115.531228 32.900928 334.247131 320.469666 116.100113 -1.927455e+01 -1.974326e+01 6.185702e-01
365548 644 61472.406561 92735.112971 19481.277466 -284.249023 89.391235 96.698219 93.169670 -1.842727e+01 -1.888472e+01 3.061751e-01
365549 644 61339.444247 92653.531161 19230.275934 -56.894901 251.982864 440.517395 80.116188 -1.883414e+01 -1.921640e+01 2.682400e-01
365550 644 61761.224920 92812.816273 19466.999401 11.329643 115.737953 57.713257 90.571747 -1.775914e+01 -1.843978e+01 3.758121e-01
365551 644 61532.842463 92875.382857 18951.496471 -170.968094 194.530167 137.589401 59.982048 -1.502710e+01 -1.564521e+01 2.162414e-02
365552 644 61454.051625 92870.439009 19091.167103 11.927745 155.535416 353.953766 37.290672 -1.111139e+01 -1.167522e+01 6.089520e-04
365553 644 61356.195623 92887.367942 19229.929144 40.711788 83.696785 338.978333 34.431408 -1.091692e+01 -1.149354e+01 5.639892e-04
365554 644 61662.042791 92802.856445 19787.074696 2.179510 47.666412 265.463013 29.717783 -1.041358e+01 -1.093402e+01 2.808718e-04
365555 644 61601.251776 92758.378462 18974.950617 -27.964399 132.646927 202.284424 32.383083 -1.243686e+01 -1.309765e+01 2.705188e-03
365556 644 61517.478249 92579.822887 19075.640592 205.006180 107.786949 289.652374 27.633205 1.000000e+37 1.000000e+37 0.000000e+00
365557 644 61266.673695 92471.363414 19524.058949 156.572739 183.080612 215.937851 26.655148 1.000000e+37 1.000000e+37 0.000000e+00
365558 644 61456.404252 92652.443626 19193.460638 91.037560 326.048950 390.881287 28.991079 -1.353664e+01 -1.408823e+01 3.435566e-03
365559 644 61644.148393 92743.846547 19650.203358 67.853752 73.438965 178.400391 30.612774 -1.309520e+01 -1.380379e+01 5.875661e-03
365560 644 61452.231667 92846.446644 19137.659246 -111.209763 -8.711657 98.973854 30.950459 -1.296038e+01 -1.363762e+01 4.383441e-03
365561 644 61182.278720 92903.497869 18936.671864 -82.369110 152.570663 262.696167 25.561981 -8.562777e+00 -9.135986e+00 9.461368e-05
365562 644 61352.866433 92695.012873 19289.237282 -202.061096 382.581024 452.717499 35.010963 -1.196334e+01 -1.252542e+01 1.044087e-03
365563 644 61484.719016 92772.238991 19017.715454 162.881317 223.054504 305.075592 23.038048 1.000000e+37 1.000000e+37 0.000000e+00
365564 644 61550.187544 92796.403365 19258.574052 -194.590973 91.882065 76.952621 28.550133 -1.074888e+01 -1.136531e+01 6.163705e-04
365565 644 61331.520774 92674.932306 19233.775746 -60.381390 240.527573 485.571960 17.310028 -1.635114e+01 -1.616224e+01 6.516063e-04
365566 644 61075.605913 92749.461781 18838.856090 12.947856 135.603790 2.642949 21.673351 1.000000e+37 1.000000e+37 0.000000e+00
365567 644 61422.080300 92807.717063 19476.666537 -224.064758 65.918953 62.148045 21.469133 1.000000e+37 1.000000e+37 0.000000e+00
365568 644 61477.661133 92794.733221 19551.890980 -270.971619 102.160347 18.522133 20.214109 1.000000e+37 1.000000e+37 0.000000e+00
365569 644 61244.512385 92743.813255 19299.875433 202.860733 224.839828 107.170601 22.807924 -1.056807e+01 -1.116718e+01 4.862593e-04
365570 644 61431.246671 92655.717330 19034.572255 -66.800522 210.005737 402.116028 19.977613 1.000000e+37 1.000000e+37 0.000000e+00
365571 644 61283.708052 92506.619540 19528.199629 77.779709 84.154335 31.917955 21.206127 1.000000e+37 1.000000e+37 0.000000e+00
365572 644 61268.083052 92717.939897 19399.336381 -222.023819 251.405472 217.236465 17.931730 1.000000e+37 1.000000e+37 0.000000e+00
365573 644 61281.710538 92791.698109 18902.410334 7.517759 234.532471 375.505615 16.581764 1.000000e+37 1.000000e+37 0.000000e+00
365574 644 61090.759277 92718.372692 19429.568204 156.706024 180.633896 251.945786 16.370789 1.000000e+37 1.000000e+37 0.000000e+00
365575 644 61279.135964 92769.370339 19160.679210 -8.504089 475.554321 307.594604 21.219570 -9.043578e+00 -9.601707e+00 1.208903e-04
365576 644 61585.920854 92627.813166 19188.419689 -147.766678 215.639145 338.528015 16.037373 1.000000e+37 1.000000e+37 0.000000e+00
365577 644 61553.788619 92853.682085 19535.946933 -179.525436 301.144318 168.246948 16.951086 1.000000e+37 1.000000e+37 0.000000e+00
365578 644 61558.371804 92773.981268 19631.145131 220.649384 80.954247 -4.172478 15.624736 1.000000e+37 1.000000e+37 0.000000e+00
365579 644 61172.635165 92509.771174 19098.499645 160.772171 129.147995 301.537689 17.968529 1.000000e+37 1.000000e+37 0.000000e+00
365580 644 61355.158026 92884.538130 19153.941761 -143.861984 175.453201 90.285233 14.935749 1.000000e+37 1.000000e+37 0.000000e+00
365581 644 61370.472301 92712.063876 19302.312678 -212.747696 408.847961 320.159058 25.953398 -1.172080e+01 -1.238208e+01 1.111934e-03
365582 644 61327.836470 92768.377131 19103.729248 -51.234379 492.794281 386.906891 20.891829 1.000000e+37 1.000000e+37 0.000000e+00
365583 644 61593.483665 92883.028897 19308.962735 18.984371 296.614624 -52.109138 12.597069 1.000000e+37 1.000000e+37 0.000000e+00
365584 644 61140.491832 92708.817915 19476.988359 261.918701 107.667931 13.645338 12.997828 1.000000e+37 1.000000e+37 0.000000e+00
365585 644 61657.953436 92999.239835 19240.585327 -77.317192 32.288536 72.890999 19.351856 1.000000e+37 1.000000e+37 0.000000e+00
365586 644 61123.213335 92857.432972 19355.331421 110.845772 172.642593 121.839165 16.963884 -9.051982e+00 -9.608796e+00 1.200088e-04
365587 644 61278.431286 92531.716087 19192.241322 177.991745 253.392593 282.973236 13.263365 1.000000e+37 1.000000e+37 0.000000e+00
365588 644 61399.708141 92900.090998 19364.782160 27.656086 -60.938484 303.073242 15.235451 1.000000e+37 1.000000e+37 0.000000e+00
365589 644 61397.732821 92594.349254 19192.750411 32.795677 361.882874 408.905945 17.215546 1.000000e+37 1.000000e+37 0.000000e+00
365590 644 61264.265581 92624.667081 19126.793601 -131.787109 162.365936 293.611298 14.019467 1.000000e+37 1.000000e+37 0.000000e+00
365591 644 61392.039906 92949.873491 19267.981789 -138.752670 24.844433 66.632202 16.107275 1.000000e+37 1.000000e+37 0.000000e+00
365592 644 61442.749023 92581.204501 18917.358398 174.562042 163.991653 199.723938 13.916425 1.000000e+37 1.000000e+37 0.000000e+00
365593 644 61519.153942 92578.130549 19094.769565 225.266068 162.824310 330.729706 17.500214 1.000000e+37 1.000000e+37 0.000000e+00
365594 644 61526.411577 92592.778986 19405.156916 137.746384 115.594643 63.671101 15.558587 1.000000e+37 1.000000e+37 0.000000e+00
365595 644 61819.069602 92860.911976 19623.714100 72.925934 125.328819 282.684692 17.180044 1.000000e+37 1.000000e+37 0.000000e+00
365596 644 61875.344016 92874.522816 19502.728549 -56.267746 92.867882 96.385727 15.062181 1.000000e+37 1.000000e+37 0.000000e+00
365597 644 61193.131880 92754.272461 19263.911854 -181.977753 207.338333 -80.234001 16.325939 1.000000e+37 1.000000e+37 0.000000e+00
365598 644 61552.074086 92663.230202 19017.909657 -100.149544 70.361137 351.164398 11.443371 1.000000e+37 1.000000e+37 0.000000e+00
365599 644 61447.726163 93000.466087 19296.094027 -20.240669 15.911471 305.878876 13.008224 1.000000e+37 1.000000e+37 0.000000e+00
365600 644 61376.831055 92580.649636 19351.687345 -139.651764 427.616486 49.155254 12.817865 1.000000e+37 1.000000e+37 0.000000e+00
365601 644 61492.725719 92705.488725 19200.199474 -140.011154 224.480270 -89.214218 13.459578 1.000000e+37 1.000000e+37 0.000000e+00
365602 644 61353.193803 92745.860707 19518.845992 203.819229 223.726288 84.420700 16.613089 1.000000e+37 1.000000e+37 0.000000e+00
365603 644 61294.855291 92539.855957 19551.329179 199.021683 89.220558 165.115341 12.816771 1.000000e+37 1.000000e+37 0.000000e+00
365604 644 61117.903276 92740.939054 19475.827304 -68.088936 123.663170 -50.810715 16.111149 1.000000e+37 1.000000e+37 0.000000e+00
365605 644 61085.915305 92576.654608 18987.404563 -26.403114 68.315361 359.047852 11.317663 1.000000e+37 1.000000e+37 0.000000e+00
365606 644 61305.281206 92754.450018 19215.481845 190.704773 225.910904 -42.672966 15.233397 1.000000e+37 1.000000e+37 0.000000e+00
365607 644 61527.038574 92733.315208 19701.565829 231.413116 97.230461 9.003942 12.701483 1.000000e+37 1.000000e+37 0.000000e+00
365608 644 61329.190341 92689.752752 19205.555309 313.962097 293.866821 60.610813 16.445053 1.000000e+37 1.000000e+37 0.000000e+00
365609 644 61134.615811 92646.401145 19200.371482 -44.238255 0.210359 254.822372 15.855483 1.000000e+37 1.000000e+37 0.000000e+00
365610 644 61622.303356 92806.052468 19795.984442 22.870913 81.465233 306.549194 12.433686 1.000000e+37 1.000000e+37 0.000000e+00
365611 644 61248.257724 92656.144576 19238.422741 -49.379059 313.161041 395.452209 12.404104 1.000000e+37 1.000000e+37 0.000000e+00
365612 644 61364.884810 92678.394664 19223.703558 188.404297 284.411377 -68.781540 17.956907 -8.759235e+00 -9.331139e+00 1.107101e-04
365613 644 61464.089134 92683.199796 19122.168801 28.714136 -99.949722 232.546036 11.390170 1.000000e+37 1.000000e+37 0.000000e+00
365614 644 61150.668058 92877.186168 19018.794667 60.908615 209.569839 321.573700 10.751152 1.000000e+37 1.000000e+37 0.000000e+00
365615 644 61374.522816 92782.082298 19362.070257 -304.827026 207.850769 218.022095 14.368340 1.000000e+37 1.000000e+37 0.000000e+00
365616 644 61161.998402 92686.806419 19441.630970 15.399834 -42.399139 94.075096 13.213709 1.000000e+37 1.000000e+37 0.000000e+00
365617 644 61374.189897 92490.866921 19240.547874 -54.493565 345.457245 309.994965 9.065159 1.000000e+37 1.000000e+37 0.000000e+00
365618 644 61644.131747 92949.301980 19154.922485 17.341702 115.620789 23.588522 15.329252 -9.175938e+00 -9.735847e+00 1.392349e-04
365619 644 61360.961914 92517.433860 19561.327848 119.983269 92.259651 182.398148 10.410884 1.000000e+37 1.000000e+37 0.000000e+00
365620 644 61190.979004 92636.019620 19270.948930 32.182087 291.345276 103.514816 13.967763 1.000000e+37 1.000000e+37 0.000000e+00
365621 644 61618.602406 92843.417081 19057.339755 62.592827 256.590210 336.397552 9.541652 1.000000e+37 1.000000e+37 0.000000e+00
365622 644 61675.808993 92633.994363 19393.911188 131.665741 74.492607 134.830048 8.206747 1.000000e+37 1.000000e+37 0.000000e+00
365623 644 61666.032271 92999.889027 19142.561479 31.010496 286.788239 84.506973 9.902370 1.000000e+37 1.000000e+37 0.000000e+00
365624 644 61358.043324 92820.706454 19269.288497 213.035797 12.256584 -49.934570 13.678392 1.000000e+37 1.000000e+37 0.000000e+00
365625 644 61253.201571 92756.314364 19282.986728 30.083584 444.637024 220.479980 12.223339 1.000000e+37 1.000000e+37 0.000000e+00
365626 644 61315.673828 92521.772905 19142.026034 149.500259 244.335846 323.361969 11.197475 1.000000e+37 1.000000e+37 0.000000e+00
365627 644 61461.398038 92543.285023 18862.428145 -101.548294 -6.095718 171.317520 12.085423 1.000000e+37 1.000000e+37 0.000000e+00
365628 644 61239.146839 92746.337891 19448.565396 -176.372803 252.173355 202.676239 12.954500 1.000000e+37 1.000000e+37 0.000000e+00
365629 644 61314.297763 92694.269354 19189.039751 64.348328 412.295441 281.646545 11.623726 1.000000e+37 1.000000e+37 0.000000e+00
365630 644 61544.838645 92701.149680 19513.035167 -329.535553 117.165115 205.652130 8.200873 1.000000e+37 1.000000e+37 0.000000e+00
365631 644 61364.513050 92559.736772 19184.420499 -94.140732 199.785797 490.580475 10.463150 1.000000e+37 1.000000e+37 0.000000e+00
365632 644 61531.172319 92679.687500 19390.877464 -30.301781 212.843414 152.126984 9.701201 1.000000e+37 1.000000e+37 0.000000e+00
365633 644 61189.547452 92792.180842 19300.625888 127.881851 131.022705 -89.817398 12.966604 1.000000e+37 1.000000e+37 0.000000e+00
365634 644 61264.687278 92422.058105 18902.748801 -69.786133 370.311096 196.308792 10.491148 1.000000e+37 1.000000e+37 0.000000e+00
365635 644 61365.606135 92720.653187 19300.725763 397.174896 308.616302 -8.778234 18.253325 -9.044742e+00 -9.593342e+00 1.034166e-04
365636 644 61271.329013 92751.642401 19384.808627 -57.221550 232.621613 120.881485 13.112795 1.000000e+37 1.000000e+37 0.000000e+00
