#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
437727 1927 55159.396085 78237.931685 10432.606090 -75.548004 26.386862 29.024635 159.543137 -2.061843e+01 -2.102145e+01 1.942870e+00
437728 1927 55123.324308 78240.722656 10670.498935 -102.454567 86.329659 -102.360588 117.485283 -1.930050e+01 -1.970214e+01 6.133035e-01
437729 1927 55274.902344 78105.246804 10495.029796 -123.931465 14.929771 -53.813049 50.849964 -1.469382e+01 -1.484629e+01 3.797065e-03
437730 1927 55139.681729 78212.646484 10469.259782 -105.039146 22.296894 70.646759 56.080318 -1.805890e+01 -1.851992e+01 1.535293e-01
437731 1927 55353.454590 78141.268643 10534.575722 -41.544979 -15.298495 -11.118855 38.008331 -1.123171e+01 -1.179194e+01 6.681803e-04
437732 1927 55261.169434 78096.080433 10699.161876 -98.179344 42.096287 -0.941305 34.728252 -8.787010e+00 -9.354801e+00 1.071006e-04
437733 1927 55084.428267 78207.919034 10280.804027 -134.086319 -15.042363 109.942383 27.643185 -9.864033e+00 -1.043708e+01 3.003873e-04
437734 1927 55220.209295 78358.082164 10264.256564 -14.585635 -87.710541 -31.174623 21.321072 1.000000e+37 1.000000e+37 0.000000e+00
437735 1927 55372.075861 78073.625044 10600.810658 -88.187431 -35.370842 -2.489412 18.967655 1.000000e+37 1.000000e+37 0.000000e+00
437736 1927 55139.287775 78109.191895 10384.058172 -54.191998 165.072586 147.869568 18.949438 1.000000e+37 1.000000e+37 0.000000e+00
437737 1927 55104.353471 78229.020552 10870.702570 -143.463196 144.731689 -104.527824 15.880054 1.000000e+37 1.000000e+37 0.000000e+00
437738 1927 55177.984064 78289.800471 10375.908592 -68.506409 -3.406440 188.172119 22.046595 1.000000e+37 1.000000e+37 0.000000e+00
437739 1927 55215.337580 78252.330433 10741.889260 -117.455284 149.252899 -122.273727 17.969509 1.000000e+37 1.000000e+37 0.000000e+00
437740 1927 55196.832830 78256.780451 10613.059304 -112.255699 119.004059 -84.336418 21.250872 -8.643566e+00 -9.211525e+00 9.403111e-05
437741 1927 55221.563166 78119.434703 10387.331182 -33.329338 54.794163 -146.081879 11.219691 1.000000e+37 1.000000e+37 0.000000e+00
437742 1927 55207.913485 78230.646307 10452.448758 -29.199249 -99.398476 -168.007355 16.111807 1.000000e+37 1.000000e+37 0.000000e+00
437743 1927 55145.674272 78332.025701 10717.393355 -149.360779 52.592716 -14.837023 13.005574 1.000000e+37 1.000000e+37 0.000000e+00
437744 1927 55199.257591 78182.395241 10293.002042 -164.877991 -0.563603 89.650261 14.736765 1.000000e+37 1.000000e+37 0.000000e+00
437745 1927 55162.753018 78344.127308 10319.594643 -9.818125 -107.106476 85.978897 15.491309 1.000000e+37 1.000000e+37 0.000000e+00
437746 1927 55097.217907 78223.904696 10585.667003 -52.951065 209.644516 -13.618436 14.230006 1.000000e+37 1.000000e+37 0.000000e+00
437747 1927 55160.844283 78350.513805 10529.378718 -55.164482 35.956829 -50.055332 15.743140 1.000000e+37 1.000000e+37 0.000000e+00
437748 1927 55153.431286 78426.236239 10443.358681 -70.820938 118.175903 -31.565088 9.130382 1.000000e+37 1.000000e+37 0.000000e+00
437749 1927 55220.947266 78165.016868 10438.582680 -251.769348 -11.422055 96.227493 13.278239 1.000000e+37 1.000000e+37 0.000000e+00
437750 1927 55143.022017 78146.084872 10443.862221 -194.173904 31.441509 -78.563828 13.198258 1.000000e+37 1.000000e+37 0.000000e+00
437751 1927 55124.334162 78180.763938 10351.808721 -155.925995 -97.235146 141.915421 12.142424 1.000000e+37 1.000000e+37 0.000000e+00
437752 1927 54960.138494 78256.824840 10504.567233 -48.909096 77.672508 -10.779874 8.409566 1.000000e+37 1.000000e+37 0.000000e+00
