#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
338106 433 85236.022949 15120.687311 44838.603627 86.770744 108.724022 290.383362 309.379486 -2.163316e+01 -2.247397e+01 2.129074e+01
338107 433 84978.560014 15233.717485 44933.560458 22.021137 105.718346 553.010925 84.499420 -1.790651e+01 -1.842392e+01 2.294929e-01
338108 433 85722.922585 15083.996859 44868.358265 -145.752777 211.431351 204.309006 60.180424 -1.500452e+01 -1.554641e+01 1.402908e-02
338109 433 84913.707386 15241.955844 44632.293701 -162.498306 212.882324 476.346954 51.108032 -1.600476e+01 -1.615409e+01 8.687937e-03
338110 433 85462.230336 15247.346358 44704.076594 274.787079 -82.003899 376.968231 52.376320 -1.398484e+01 -1.462450e+01 8.601731e-03
338111 433 85500.965465 15329.186179 44912.445068 160.980560 -26.667168 496.602692 52.230984 -1.377395e+01 -1.446499e+01 9.640073e-03
338112 433 85202.836470 15225.651134 44916.442871 132.377960 -255.414841 435.264008 50.851620 -1.447439e+01 -1.520121e+01 2.234589e-02
338113 433 85308.210893 15092.171409 44717.401678 154.762650 -62.970074 169.657745 35.488060 -1.515935e+01 -1.596146e+01 4.508181e-02
338114 433 84930.819425 15198.267156 44661.157781 -0.036074 241.529190 173.849640 33.223156 -1.350135e+01 -1.413305e+01 5.467476e-03
338115 433 85451.809970 15345.673995 44558.011142 91.581398 236.639450 506.700623 27.395796 1.000000e+37 1.000000e+37 0.000000e+00
338116 433 85286.321467 14837.047230 45061.606667 -71.151566 120.543915 229.066879 32.130672 -1.241792e+01 -1.308034e+01 3.010420e-03
338117 433 85274.092241 15048.517401 44619.198886 -211.615082 309.254608 390.642731 26.036461 1.000000e+37 1.000000e+37 0.000000e+00
338118 433 84929.127086 15292.333430 44714.452570 -27.857718 233.339828 494.882385 24.208693 -9.451000e+00 -1.001658e+01 1.920789e-04
338119 433 85123.241078 15111.785889 44850.835627 139.197678 -202.921799 293.133209 31.889700 -1.255090e+01 -1.326203e+01 4.087133e-03
338120 433 85284.545898 14977.830367 45008.453369 215.576797 151.182251 393.442596 26.089771 -1.248415e+01 -1.319755e+01 3.572440e-03
338121 433 85451.588024 15274.047852 44844.379772 37.036324 103.626419 307.611481 21.148756 -1.322008e+01 -1.402282e+01 8.109609e-03
338122 433 85281.050249 15092.010498 44604.023327 -230.492981 269.192871 377.414978 22.601297 1.000000e+37 1.000000e+37 0.000000e+00
338123 433 85501.059792 15126.797763 44576.762806 -36.996971 318.183533 312.471710 20.783918 1.000000e+37 1.000000e+37 0.000000e+00
338124 433 85221.779563 15214.244496 44694.230513 110.981415 45.353111 -66.097191 22.920034 1.000000e+37 1.000000e+37 0.000000e+00
338125 433 85243.363814 15396.445534 44793.864857 238.555481 -97.081596 116.839912 18.954788 1.000000e+37 1.000000e+37 0.000000e+00
338126 433 85182.056774 14965.017145 45081.584584 251.131790 153.987061 202.305191 20.815016 -1.157184e+01 -1.220508e+01 1.307647e-03
338127 433 85123.507413 15206.286344 44905.917081 20.207251 -178.096832 292.714478 22.836966 -1.065676e+01 -1.127577e+01 5.800282e-04
338128 433 85254.988237 15129.476374 44764.659535 231.891159 -148.848984 21.594267 20.535557 -1.159183e+01 -1.229782e+01 1.303625e-03
338129 433 85136.302601 15262.946389 44783.402876 127.025795 -249.843811 18.871725 18.269188 1.000000e+37 1.000000e+37 0.000000e+00
338130 433 85310.319380 15096.276023 44542.164196 -83.437515 -182.994614 256.721588 16.276814 1.000000e+37 1.000000e+37 0.000000e+00
338131 433 85081.243342 15113.644687 45228.623824 99.902824 237.863312 289.113556 20.974442 -9.747060e+00 -1.031218e+01 2.509112e-04
338132 433 85020.824086 15073.543202 44544.156161 32.545952 -8.489217 289.177155 17.353241 1.000000e+37 1.000000e+37 0.000000e+00
338133 433 85144.325950 15131.575151 44839.591286 40.403458 421.101501 158.871857 22.297703 -1.052298e+01 -1.115529e+01 5.403860e-04
338134 433 85249.994451 15008.055253 45192.532626 266.512726 97.094658 272.622986 21.401518 1.000000e+37 1.000000e+37 0.000000e+00
338135 433 85201.771129 15191.908403 44844.795921 396.266418 -80.933754 175.684631 20.900602 -1.106604e+01 -1.177262e+01 1.006239e-03
338136 433 85397.388805 14999.388261 45175.864480 30.417170 -49.094326 285.184937 19.648962 1.000000e+37 1.000000e+37 0.000000e+00
338137 433 84882.063432 14887.867321 44865.192760 160.496368 198.321228 215.757843 19.612623 -1.020481e+01 -1.081190e+01 3.527136e-04
