#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
454227 2476 77617.692427 84725.935502 74307.578347 109.140694 152.898941 -149.246964 147.217896 -2.070350e+01 -2.110811e+01 1.834548e+00
454228 2476 77432.639382 85030.156916 74310.968572 123.782990 15.202477 -189.604050 62.488754 -1.637457e+01 -1.666895e+01 2.472506e-02
454229 2476 77348.743786 85003.151634 74356.855913 199.192245 163.114853 -186.473328 55.248444 -1.470581e+01 -1.525931e+01 1.170440e-02
454230 2476 77627.724387 84848.799272 74146.467729 130.129791 -31.501606 -153.833252 47.540337 -1.370409e+01 -1.409614e+01 2.684996e-03
454231 2476 77454.262473 85168.590199 74280.739524 159.566971 51.844742 -286.059601 34.794575 -8.677687e+00 -9.238628e+00 8.909249e-05
454232 2476 77425.808993 84860.723322 74192.832253 207.014664 198.687561 -117.201447 29.326494 -9.361797e+00 -9.935492e+00 1.997425e-04
454233 2476 77721.946023 84901.783336 74331.210050 89.171898 246.406616 -136.608795 24.168310 -9.675650e+00 -1.016243e+01 9.058751e-05
454234 2476 77566.012296 84655.983665 74268.155185 38.619556 251.679779 -130.955582 15.492346 -1.274176e+01 -1.311969e+01 6.041583e-04
454235 2476 77329.772949 84753.917347 74282.498446 70.806000 111.907669 -140.351883 24.635885 1.000000e+37 1.000000e+37 0.000000e+00
454236 2476 77781.893643 84803.633256 74322.348855 179.771271 76.497231 -194.778351 22.325447 1.000000e+37 1.000000e+37 0.000000e+00
454237 2476 77559.853294 84775.312944 74379.705256 29.044640 189.172028 8.448362 19.940266 1.000000e+37 1.000000e+37 0.000000e+00
454238 2476 77434.170810 84651.794434 74307.245428 89.601547 166.488708 -260.511810 18.493763 1.000000e+37 1.000000e+37 0.000000e+00
454239 2476 77571.666371 84669.028542 74273.920233 50.955738 259.698700 -109.933197 13.821560 -1.369781e+01 -1.406232e+01 1.124360e-03
