#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
632258 2628 69373.934659 88008.256392 39099.282005 41.418327 167.843216 209.964859 133.452927 0.000000e+00 0.000000e+00 0.000000e+00
632259 2628 69215.848056 88033.774636 38878.687078 -27.874033 239.332886 226.725037 62.394623 0.000000e+00 0.000000e+00 0.000000e+00
632260 2628 69360.612349 88144.481312 39098.249956 19.895987 254.416565 304.945435 37.785698 0.000000e+00 0.000000e+00 0.000000e+00
632261 2628 69468.222878 88239.402077 39004.366788 18.328642 130.849960 149.154419 31.732248 0.000000e+00 0.000000e+00 0.000000e+00
632262 2628 69362.887296 87960.432573 39136.324796 185.526001 168.367645 354.604523 42.665489 0.000000e+00 0.000000e+00 0.000000e+00
632263 2628 69350.630327 88298.561790 39039.867054 35.299679 184.156143 233.021530 31.278549 0.000000e+00 0.000000e+00 0.000000e+00
632264 2628 69345.736417 87945.956143 39014.171254 64.355759 74.949318 205.890915 30.773901 0.000000e+00 0.000000e+00 0.000000e+00
632265 2628 69332.980069 87985.612349 38968.292236 -0.855307 180.794495 249.274002 28.737787 0.000000e+00 0.000000e+00 0.000000e+00
632266 2628 69453.896262 88151.217374 39160.120184 4.278188 44.245724 126.250755 24.182461 0.000000e+00 0.000000e+00 0.000000e+00
632267 2628 69351.584695 88014.432040 39123.060747 -15.450022 83.307167 387.483032 34.924988 0.000000e+00 0.000000e+00 0.000000e+00
632268 2628 69347.201261 88275.557085 39087.824041 100.288307 156.678055 270.245941 26.575508 0.000000e+00 0.000000e+00 0.000000e+00
632269 2628 69398.886941 88193.192915 39128.759211 17.409706 140.160645 162.369751 25.512316 0.000000e+00 0.000000e+00 0.000000e+00
632270 2628 69255.310059 87968.261719 39001.162442 -103.149498 232.131973 165.959412 18.105875 0.000000e+00 0.000000e+00 0.000000e+00
632271 2628 69305.652965 88088.589755 39050.412265 10.145817 103.761948 303.766632 22.220997 0.000000e+00 0.000000e+00 0.000000e+00
632272 2628 69459.056507 88111.461293 38966.375178 25.915003 284.304993 263.104767 18.365288 0.000000e+00 0.000000e+00 0.000000e+00
632273 2628 69460.954146 88136.158336 39035.982999 156.169174 191.203400 309.778748 14.773449 0.000000e+00 0.000000e+00 0.000000e+00
632274 2628 69354.658647 87928.011808 38971.269087 -68.618729 232.843735 217.208099 22.091429 0.000000e+00 0.000000e+00 0.000000e+00
632275 2628 69319.441362 87905.745073 39010.525790 -78.771927 265.070679 111.838074 17.823360 0.000000e+00 0.000000e+00 0.000000e+00
632276 2628 69176.752264 87968.489213 38973.061301 129.924194 270.255249 191.955292 12.014544 0.000000e+00 0.000000e+00 0.000000e+00
632277 2628 69357.560591 87971.929377 39044.045188 2.936980 373.262421 210.572662 18.748678 0.000000e+00 0.000000e+00 0.000000e+00
632278 2628 69306.457520 88120.677601 39068.406539 44.243057 121.463882 269.413452 22.766302 0.000000e+00 0.000000e+00 0.000000e+00
632279 2628 69281.455300 87997.369940 39315.243808 145.114243 123.232620 239.969391 15.543626 0.000000e+00 0.000000e+00 0.000000e+00
632280 2628 69565.507369 87957.702637 39150.640314 -78.674965 220.284271 149.924118 16.525059 0.000000e+00 0.000000e+00 0.000000e+00
632281 2628 69532.953436 87867.348411 39075.575395 56.162643 181.611465 192.069733 15.588967 0.000000e+00 0.000000e+00 0.000000e+00
632282 2628 69496.493253 88151.700107 39026.103627 -26.612631 61.569420 193.085022 15.951108 0.000000e+00 0.000000e+00 0.000000e+00
