#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
611495 2135 14543.616555 49460.393732 11471.638766 -205.170929 -172.210968 -46.870113 154.624161 0.000000e+00 0.000000e+00 0.000000e+00
611496 2135 14556.141246 49544.744318 11508.780740 -314.715881 -237.940262 159.846817 46.874950 0.000000e+00 0.000000e+00 0.000000e+00
611497 2135 14533.160123 49454.190341 11495.162270 -372.977997 -63.896622 176.372711 43.678093 0.000000e+00 0.000000e+00 0.000000e+00
611498 2135 14540.148648 49470.164906 11417.662187 -372.547211 71.044075 -36.735329 31.454069 0.000000e+00 0.000000e+00 0.000000e+00
611499 2135 14419.520985 49560.136275 11501.105569 -167.284698 -111.193207 -98.262405 27.511992 0.000000e+00 0.000000e+00 0.000000e+00
611500 2135 14373.698841 49388.222434 11375.613819 -219.943329 -261.216278 60.787308 25.743553 0.000000e+00 0.000000e+00 0.000000e+00
611501 2135 14583.931663 49528.775302 11543.864857 -206.212158 -296.138702 122.438393 26.562719 0.000000e+00 0.000000e+00 0.000000e+00
611502 2135 14432.608865 49565.984553 11383.952748 -113.091461 -183.954666 65.385422 27.639841 0.000000e+00 0.000000e+00 0.000000e+00
611503 2135 14572.169911 49275.690252 11423.707442 -227.861160 -51.915859 -117.655464 26.392933 0.000000e+00 0.000000e+00 0.000000e+00
611504 2135 14570.261175 49429.016113 11374.922319 -282.712219 32.013618 -88.652245 24.647943 0.000000e+00 0.000000e+00 0.000000e+00
611505 2135 14641.974709 49502.424760 11605.905013 -189.672577 -318.806915 -63.368877 22.543493 0.000000e+00 0.000000e+00 0.000000e+00
611506 2135 14273.843939 49566.583807 11288.530523 -251.905640 -121.720596 -54.672192 19.695360 0.000000e+00 0.000000e+00 0.000000e+00
611507 2135 14286.608609 49494.762074 11487.157648 -126.604935 -173.159485 10.976427 24.000452 0.000000e+00 0.000000e+00 0.000000e+00
611508 2135 14492.544001 49495.832963 11383.320895 -139.229034 -164.284882 35.686287 22.932461 0.000000e+00 0.000000e+00 0.000000e+00
611509 2135 14697.881525 49454.057173 11660.507202 -197.452499 -196.541550 -195.791306 20.526783 0.000000e+00 0.000000e+00 0.000000e+00
611510 2135 14592.149214 49380.770597 11529.830239 -179.251984 -56.674046 -37.946083 24.970509 0.000000e+00 0.000000e+00 0.000000e+00
611511 2135 14650.888616 49555.092551 11523.194747 -70.144875 -128.953995 30.813604 16.075747 0.000000e+00 0.000000e+00 0.000000e+00
611512 2135 14576.833552 49508.439498 11490.676880 -165.832230 -98.481735 82.322540 23.710630 0.000000e+00 0.000000e+00 0.000000e+00
611513 2135 14609.803633 49550.598145 11349.565679 -259.998169 -90.034386 -26.956064 21.799530 0.000000e+00 0.000000e+00 0.000000e+00
611514 2135 14675.784024 49637.506658 11352.233193 -190.093552 -272.387665 -148.566483 16.018694 0.000000e+00 0.000000e+00 0.000000e+00
611515 2135 14751.296997 49375.066584 11257.079385 -230.800522 -116.758324 -65.735420 17.759468 0.000000e+00 0.000000e+00 0.000000e+00
611516 2135 14750.029130 49427.656694 11367.076527 -213.146927 -106.297012 -124.622169 17.645603 0.000000e+00 0.000000e+00 0.000000e+00
611517 2135 14418.957797 49365.123402 11337.002841 -290.169708 -76.940826 -67.261604 15.699803 0.000000e+00 0.000000e+00 0.000000e+00
611518 2135 14596.821178 49269.819780 11649.852406 -188.922058 -185.195343 -140.626144 15.932789 0.000000e+00 0.000000e+00 0.000000e+00
611519 2135 14518.209284 49564.319957 11549.940629 -64.165359 -63.987206 17.572231 14.102207 0.000000e+00 0.000000e+00 0.000000e+00
611520 2135 14683.858698 49486.833052 11249.923706 -247.931549 -84.897560 98.765182 15.386592 0.000000e+00 0.000000e+00 0.000000e+00
611521 2135 14619.821722 49303.860751 11398.135099 -203.006958 -207.694031 62.109966 15.588226 0.000000e+00 0.000000e+00 0.000000e+00
611522 2135 14766.801314 49478.521174 11410.988548 -337.666046 -257.223694 -121.452316 10.321649 0.000000e+00 0.000000e+00 0.000000e+00
611523 2135 14380.874634 49585.954146 11535.445473 -334.752136 -194.706451 -12.583708 13.777113 0.000000e+00 0.000000e+00 0.000000e+00
611524 2135 14577.055498 49365.706010 11552.923029 -145.897339 8.345051 -34.787895 14.136753 0.000000e+00 0.000000e+00 0.000000e+00
611525 2135 14385.564631 49441.017844 11662.825151 -109.169029 -233.609100 -76.179504 14.875394 0.000000e+00 0.000000e+00 0.000000e+00
611526 2135 14432.449341 49377.169522 11586.063038 -143.499298 -55.729473 -65.599808 13.514182 0.000000e+00 0.000000e+00 0.000000e+00
611527 2135 14570.906206 49485.418146 11625.985579 -177.624115 -117.885590 -168.143967 8.482210 0.000000e+00 0.000000e+00 0.000000e+00
611528 2135 14337.263627 49379.377885 11342.996077 -237.676239 -63.179436 23.859396 11.932921 0.000000e+00 0.000000e+00 0.000000e+00
611529 2135 14494.677457 49391.424006 11555.199363 -57.587528 -299.812012 -105.141579 15.938097 0.000000e+00 0.000000e+00 0.000000e+00
611530 2135 14564.059171 49402.143999 11492.519032 -188.904495 -320.658356 -140.988953 14.225037 0.000000e+00 0.000000e+00 0.000000e+00
