#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
451600 432 85237.343528 15123.393666 44823.056308 87.155106 109.068939 286.410126 268.086273 0.000000e+00 0.000000e+00 0.000000e+00
451601 432 85801.153010 15047.840465 45102.661133 -65.513496 35.339256 56.855301 75.175125 0.000000e+00 0.000000e+00 0.000000e+00
451602 432 84975.247470 15233.956077 45047.477029 69.315720 85.703758 528.148071 74.442924 0.000000e+00 0.000000e+00 0.000000e+00
451603 432 85639.254483 15106.155396 44846.355091 -194.943695 218.067917 199.018265 53.837769 0.000000e+00 0.000000e+00 0.000000e+00
451604 432 85221.674139 14887.945002 44967.715177 32.472229 278.470520 344.546600 70.852135 0.000000e+00 0.000000e+00 0.000000e+00
451605 432 85509.748979 15251.869895 45030.858820 92.680771 -73.107933 456.777069 53.532799 0.000000e+00 0.000000e+00 0.000000e+00
451606 432 85158.264160 15463.165283 44800.270774 109.176941 -82.955742 489.712830 55.137337 0.000000e+00 0.000000e+00 0.000000e+00
451607 432 84846.352317 15273.721868 44726.015958 -125.535286 208.489929 514.326965 45.478287 0.000000e+00 0.000000e+00 0.000000e+00
451608 432 85619.257147 15149.104725 44765.142267 177.535172 -71.407089 413.539062 48.948719 0.000000e+00 0.000000e+00 0.000000e+00
451609 432 85226.878773 15073.539040 44850.150368 -26.107809 -192.830124 636.647461 63.824589 0.000000e+00 0.000000e+00 0.000000e+00
451610 432 84853.210449 15167.420821 44637.451172 -2.014831 215.265518 189.489197 36.484386 0.000000e+00 0.000000e+00 0.000000e+00
451611 432 85279.696378 15133.379850 44752.421986 381.620575 368.465302 91.620102 50.273273 0.000000e+00 0.000000e+00 0.000000e+00
451612 432 85537.642045 14880.674882 44969.390869 -6.076528 56.225681 310.136719 42.205875 0.000000e+00 0.000000e+00 0.000000e+00
451613 432 85139.187900 14998.597579 44912.356290 251.795242 134.269592 470.427277 44.892765 0.000000e+00 0.000000e+00 0.000000e+00
451614 432 84933.061080 15331.681685 44972.880970 195.798218 -99.980385 363.995697 38.617699 0.000000e+00 0.000000e+00 0.000000e+00
451615 432 85302.606756 15170.104980 44602.231112 38.292576 116.426125 395.808655 46.562466 0.000000e+00 0.000000e+00 0.000000e+00
451616 432 85271.811745 15551.621871 44637.606534 93.506187 44.244576 358.561615 39.664448 0.000000e+00 0.000000e+00 0.000000e+00
451617 432 84994.345925 15464.551059 44610.831521 340.568604 107.827477 271.544006 28.650259 0.000000e+00 0.000000e+00 0.000000e+00
451618 432 85213.900479 15150.294911 44820.542769 50.435154 145.144058 630.083679 53.825920 0.000000e+00 0.000000e+00 0.000000e+00
451619 432 85261.613326 14801.928434 45072.851008 61.285721 179.899475 428.568298 29.819147 0.000000e+00 0.000000e+00 0.000000e+00
451620 432 85139.587402 15200.737693 44826.113614 -41.427231 -157.447342 274.916199 44.951805 0.000000e+00 0.000000e+00 0.000000e+00
451621 432 85434.908780 15441.847368 44743.472013 28.173082 167.986649 552.702637 31.861872 0.000000e+00 0.000000e+00 0.000000e+00
451622 432 85016.057795 14808.364868 45025.349010 172.282623 102.378288 57.254875 30.792744 0.000000e+00 0.000000e+00 0.000000e+00
451623 432 85294.655540 15012.628729 44578.890714 -210.607483 301.867859 383.463165 30.594889 0.000000e+00 0.000000e+00 0.000000e+00
451624 432 85281.954679 15130.849665 44821.280740 161.488525 68.460411 -59.165367 48.710468 0.000000e+00 0.000000e+00 0.000000e+00
451625 432 84903.348056 15338.391391 44859.266801 32.183067 217.544800 524.768433 28.819771 0.000000e+00 0.000000e+00 0.000000e+00
451626 432 85239.690607 15121.613936 44908.555464 204.865280 306.975800 509.052490 41.717297 0.000000e+00 0.000000e+00 0.000000e+00
451627 432 84844.254927 15202.029142 44904.785156 164.507248 69.628151 311.362122 30.181440 0.000000e+00 0.000000e+00 0.000000e+00
451628 432 85158.608176 15227.235274 44479.456121 43.345768 76.010117 86.994041 25.587345 0.000000e+00 0.000000e+00 0.000000e+00
451629 432 85304.471103 15368.001764 44819.660534 -127.681145 16.895510 314.106354 29.826920 0.000000e+00 0.000000e+00 0.000000e+00
451630 432 85184.559215 15154.663086 44678.891269 -245.276932 313.981720 506.583862 26.467911 0.000000e+00 0.000000e+00 0.000000e+00
451631 432 85270.063920 15311.719027 44699.682062 300.929138 207.979156 255.683029 36.705479 0.000000e+00 0.000000e+00 0.000000e+00
451632 432 85265.575062 15464.788263 44615.084561 -107.341133 232.121414 417.311157 26.297285 0.000000e+00 0.000000e+00 0.000000e+00
451633 432 85144.675515 15081.813465 44749.686501 352.720795 422.588196 436.943298 28.980341 0.000000e+00 0.000000e+00 0.000000e+00
451634 432 85111.317028 14913.586703 44910.952481 102.713028 229.924637 254.910843 30.673571 0.000000e+00 0.000000e+00 0.000000e+00
451635 432 85059.564764 14995.576338 44770.283092 145.076584 212.459213 133.887558 30.286535 0.000000e+00 0.000000e+00 0.000000e+00
451636 432 85129.067161 15049.948952 45201.665705 117.030617 267.228149 277.320068 29.684883 0.000000e+00 0.000000e+00 0.000000e+00
451637 432 85145.147150 15068.922563 44890.985662 187.261856 -31.658503 499.804932 30.023399 0.000000e+00 0.000000e+00 0.000000e+00
451638 432 85109.785600 14786.371404 44905.287309 161.730881 350.954834 209.406143 25.482590 0.000000e+00 0.000000e+00 0.000000e+00
451639 432 85091.358532 15203.907360 44887.811834 206.529633 154.085800 340.704285 28.335287 0.000000e+00 0.000000e+00 0.000000e+00
451640 432 85390.092330 15097.219294 44628.473455 119.043167 -230.889786 278.315796 22.578571 0.000000e+00 0.000000e+00 0.000000e+00
451641 432 84893.571333 15290.442727 44625.760165 203.175888 -19.987629 358.256500 23.247391 0.000000e+00 0.000000e+00 0.000000e+00
451642 432 85195.445668 15044.065996 44984.469327 43.289360 -159.689896 74.074928 28.500305 0.000000e+00 0.000000e+00 0.000000e+00
451643 432 85394.436923 15014.373779 45023.789839 229.669479 115.529068 82.772148 23.986788 0.000000e+00 0.000000e+00 0.000000e+00
451644 432 85584.783381 14991.467563 44766.174316 -125.899719 -17.831665 36.582218 15.763076 0.000000e+00 0.000000e+00 0.000000e+00
451645 432 85074.607156 15091.440374 44909.748424 336.407684 316.631317 238.591400 23.848820 0.000000e+00 0.000000e+00 0.000000e+00
451646 432 85906.910289 15111.307318 45095.292525 -20.814484 -5.709975 21.638168 20.804962 0.000000e+00 0.000000e+00 0.000000e+00
451647 432 85354.924982 15129.864779 44950.031627 137.289917 477.375366 158.244278 22.986475 0.000000e+00 0.000000e+00 0.000000e+00
451648 432 85250.549316 15018.821023 44554.415616 -107.511612 -189.281998 323.051208 18.772778 0.000000e+00 0.000000e+00 0.000000e+00
451649 432 85180.397727 15192.687988 44907.395796 100.331573 -66.443237 160.677933 26.192385 0.000000e+00 0.000000e+00 0.000000e+00
451650 432 84960.776589 15250.491056 44818.975275 197.224762 -188.327744 34.417389 16.965645 0.000000e+00 0.000000e+00 0.000000e+00
451651 432 85392.295144 15095.728094 45051.619096 19.677202 -106.921082 451.257751 19.818892 0.000000e+00 0.000000e+00 0.000000e+00
451652 432 85158.491655 15286.246560 44874.875155 -325.385468 58.496780 285.815125 17.641331 0.000000e+00 0.000000e+00 0.000000e+00
451653 432 85420.654297 15023.581765 44820.207076 138.017807 0.212332 432.647369 25.264280 0.000000e+00 0.000000e+00 0.000000e+00
451654 432 85179.704146 15092.318448 44649.530584 -21.948870 144.693405 267.692200 22.135302 0.000000e+00 0.000000e+00 0.000000e+00
451655 432 85526.489258 15262.426203 44618.621826 -157.430115 198.021393 218.712555 16.567825 0.000000e+00 0.000000e+00 0.000000e+00
451656 432 85081.104625 15302.494396 44952.400901 13.046098 297.259216 163.582565 21.245722 0.000000e+00 0.000000e+00 0.000000e+00
451657 432 85404.568759 14982.747858 45154.271906 17.719656 -22.480236 222.738907 23.769770 0.000000e+00 0.000000e+00 0.000000e+00
