#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
477415 554 25906.704989 25120.957808 38153.270375 -202.816833 -88.347115 190.784592 192.256073 0.000000e+00 0.000000e+00 0.000000e+00
477416 554 26533.782959 25362.973300 38147.860440 -319.747375 -205.403671 152.857468 148.784485 0.000000e+00 0.000000e+00 0.000000e+00
477417 554 25969.981800 25200.028853 38458.681974 -115.769043 -89.149246 147.998062 82.595177 0.000000e+00 0.000000e+00 0.000000e+00
477418 554 25823.242188 24996.623646 38525.537664 -27.710257 -229.479614 172.566269 85.937096 0.000000e+00 0.000000e+00 0.000000e+00
477419 554 26667.785645 25424.019553 38147.902055 -226.938049 -372.199371 103.510040 86.472466 0.000000e+00 0.000000e+00 0.000000e+00
477420 554 25822.160201 25196.031050 38337.552157 -157.817810 -125.315971 402.472351 69.703674 0.000000e+00 0.000000e+00 0.000000e+00
477421 554 25952.481357 25179.706920 37880.781694 -177.639633 13.981010 394.226410 58.252048 0.000000e+00 0.000000e+00 0.000000e+00
477422 554 26621.465510 25401.786111 38140.758168 -204.359787 -318.853058 250.107895 65.166656 0.000000e+00 0.000000e+00 0.000000e+00
477423 554 25957.128351 25180.034291 38504.200328 -163.711273 -134.176514 111.386055 63.478531 0.000000e+00 0.000000e+00 0.000000e+00
477424 554 26378.872958 25335.873691 38189.084140 -419.425171 -280.426697 216.547928 46.031704 0.000000e+00 0.000000e+00 0.000000e+00
477425 554 26764.923096 25141.007857 38143.110795 -244.159454 -132.238556 186.559128 48.520615 0.000000e+00 0.000000e+00 0.000000e+00
477426 554 26659.021551 25533.863414 38175.528786 -131.865067 -197.100433 47.649288 44.392471 0.000000e+00 0.000000e+00 0.000000e+00
477427 554 26657.717618 25280.958696 38166.659268 -393.175873 -135.066574 238.641464 45.455097 0.000000e+00 0.000000e+00 0.000000e+00
477428 554 26667.449951 25176.796653 38315.759832 -260.603088 -216.138489 92.698143 41.815704 0.000000e+00 0.000000e+00 0.000000e+00
477429 554 25838.806152 25389.004794 38256.358754 -302.320892 -105.763824 123.838608 39.640633 0.000000e+00 0.000000e+00 0.000000e+00
477430 554 25931.196733 25396.587025 37937.086626 -154.443375 -153.065094 89.785789 29.556000 0.000000e+00 0.000000e+00 0.000000e+00
477431 554 26287.730824 25548.800382 38064.949729 -416.526184 -214.057251 125.464760 30.687456 0.000000e+00 0.000000e+00 0.000000e+00
477432 554 26609.300093 25338.736794 38163.674094 -396.794281 -277.347260 232.849442 38.410717 0.000000e+00 0.000000e+00 0.000000e+00
477433 554 26594.157826 25358.631481 38111.111728 -243.153183 -200.466568 97.016251 38.000408 0.000000e+00 0.000000e+00 0.000000e+00
477434 554 25975.017201 25231.925271 37900.923295 -259.814911 -89.797874 196.608383 37.154957 0.000000e+00 0.000000e+00 0.000000e+00
477435 554 26149.799694 25187.314120 38313.335072 -165.833374 -126.865936 367.070526 30.005121 0.000000e+00 0.000000e+00 0.000000e+00
477436 554 25963.007147 24934.609153 38056.149569 -381.002380 -303.861664 164.660141 30.702047 0.000000e+00 0.000000e+00 0.000000e+00
477437 554 25905.500932 25357.291482 38055.000999 -123.568687 -148.890213 158.461929 32.143227 0.000000e+00 0.000000e+00 0.000000e+00
477438 554 25949.842973 25114.976363 38280.437123 -310.452026 -94.621933 145.277817 36.962254 0.000000e+00 0.000000e+00 0.000000e+00
477439 554 26240.306507 24955.829967 37886.960116 -203.281494 1.795733 61.540348 32.045284 0.000000e+00 0.000000e+00 0.000000e+00
477440 554 26178.902366 25070.545543 38033.069957 -134.302032 -47.777000 138.647400 34.186760 0.000000e+00 0.000000e+00 0.000000e+00
477441 554 25706.631747 25350.031072 38143.976385 -352.991486 -124.519142 142.390244 27.714033 0.000000e+00 0.000000e+00 0.000000e+00
477442 554 25968.364369 25194.888028 38116.452304 -44.270424 -169.342575 193.267929 38.905159 0.000000e+00 0.000000e+00 0.000000e+00
477443 554 26373.124556 24992.453835 38001.109730 -187.558334 -25.838949 195.375931 33.581516 0.000000e+00 0.000000e+00 0.000000e+00
477444 554 25593.469793 25287.145441 38241.840709 -104.203430 -249.592850 369.697906 24.469061 0.000000e+00 0.000000e+00 0.000000e+00
477445 554 26571.635853 25199.038419 38287.847346 -277.493073 -218.973679 66.580475 31.765829 0.000000e+00 0.000000e+00 0.000000e+00
477446 554 25646.969882 25216.045033 38273.470792 -290.299713 -246.620071 151.464584 26.510433 0.000000e+00 0.000000e+00 0.000000e+00
