22.494444 188.310913	4.45e+04  6.30e+04  7.49e+04	 37.47 -16.85	 -0.9013 -0.0089 -0.3337	
22.494444 188.310913	4.56e+04  5.70e+04  7.97e+04	 43.39 3.94	 -0.9768 0.9561 -0.8987	
22.494444 188.310913	4.39e+04  5.25e+04  8.61e+04	 25.55 -10.68	 -0.3201 0.5615 -0.9297	
22.494444 188.310913	3.91e+04  6.44e+04  7.89e+04	 38.61 7.06	 -0.1421 0.5420 0.7540	
22.494444 188.310913	4.89e+04  5.47e+04  7.89e+04	 35.91 -9.50	 0.1680 -0.4324 -0.6466	
22.494444 188.310913	4.46e+04  6.45e+04  7.33e+04	 35.14 10.58	 0.1498 -0.2591 0.9112	
22.494444 188.310913	3.27e+04  7.14e+04  7.83e+04	 36.70 -7.77	 -0.8841 0.1796 0.1099	
22.494444 188.310913	3.47e+04  6.99e+04  7.78e+04	 30.75 20.86	 -0.7966 0.6383 -0.9203	
22.494444 188.310913	3.03e+04  6.85e+04  8.36e+04	 35.21 4.54	 -0.9102 -0.9599 0.9864	
22.494444 188.310913	4.68e+04  6.68e+04  6.88e+04	 48.37 13.60	 -0.5115 0.7174 -0.3785	
22.494444 188.310913	3.92e+04  6.84e+04  7.48e+04	 56.76 2.54	 -0.7622 -0.2110 0.7901	
22.494444 188.310913	4.50e+04  5.53e+04  8.20e+04	 53.93 -5.17	 -0.3457 0.7061 -0.5073	
22.494444 188.310913	4.99e+04  5.79e+04  7.46e+04	 56.54 -10.11	 -0.9033 -0.1606 -0.2780	
22.494444 188.310913	4.62e+04  6.06e+04  7.56e+04	 38.50 17.66	 0.2931 -0.2690 -0.8248	
22.494444 188.310913	3.87e+04  6.77e+04  7.60e+04	 37.07 13.71	 0.2802 -0.2118 -0.9953	
22.494444 188.310913	4.55e+04  6.47e+04  7.22e+04	 47.39 -18.82	 0.2216 -0.8129 -0.7442	
22.494444 188.310913	5.00e+04  6.55e+04  6.69e+04	 44.55 9.32	 -0.6101 -0.2935 0.2325	
22.494444 188.310913	5.02e+04  5.24e+04  7.98e+04	 32.56 -9.10	 -0.5393 -0.4514 0.9788	
22.494444 188.310913	4.35e+04  6.89e+04  7.00e+04	 35.27 -5.56	 -0.4884 0.7604 -0.5615	
22.494444 188.310913	4.64e+04  5.91e+04  7.68e+04	 33.96 -7.65	 0.1929 -0.4547 0.6202	
22.494444 188.310913	4.58e+04  6.31e+04  7.35e+04	 35.50 -18.35	 -0.1920 -0.8417 0.6864	
22.494444 188.310913	4.26e+04  6.25e+04  7.73e+04	 45.96 18.74	 -0.9345 -0.9845 0.8606	
22.494444 188.310913	3.80e+04  7.08e+04  7.36e+04	 37.99 22.37	 -0.7770 -0.0868 0.5818	
22.494444 188.310913	4.59e+04  5.96e+04  7.69e+04	 37.44 -3.75	 0.2835 -0.3223 0.6252	
22.494444 188.310913	4.17e+04  6.34e+04  7.72e+04	 45.26 19.81	 -0.2138 0.6232 0.6128	
22.494444 188.310913	3.77e+04  6.53e+04  7.93e+04	 27.33 -16.84	 -0.8706 0.9683 -0.8843	
22.494444 188.310913	4.86e+04  6.12e+04  7.25e+04	 53.23 14.69	 -0.2334 -0.6493 0.4473	
22.494444 188.310913	4.27e+04  5.78e+04  8.19e+04	 34.86 -3.12	 -0.5828 -0.5896 0.9859	
22.494444 188.310913	3.42e+04  7.03e+04  7.79e+04	 39.21 17.54	 0.2888 -0.0785 0.9173	
22.494444 188.310913	4.14e+04  6.22e+04  7.88e+04	 26.37 11.33	 -0.1294 -0.6669 0.6151	
22.494444 188.310913	5.47e+04  5.59e+04  7.17e+04	 48.55 -3.79	 -0.7873 -0.6336 0.0403	
22.494444 188.310913	4.30e+04  5.92e+04  8.02e+04	 34.95 -3.82	 0.4690 0.6097 0.9534	
22.494444 188.310913	4.14e+04  6.89e+04  7.20e+04	 36.92 -3.90	 0.0420 -0.4105 0.7163	
22.494444 188.310913	3.52e+04  6.71e+04  8.01e+04	 59.78 16.44	 0.3570 -0.6572 -0.8870	
22.494444 188.310913	4.43e+04  6.37e+04  7.45e+04	 28.06 4.14	 0.5804 -0.6784 -0.9182	
22.494444 188.310913	3.37e+04  7.14e+04  7.73e+04	 40.56 -15.86	 0.1424 0.6430 0.6826	
22.494444 188.310913	4.45e+04  5.97e+04  7.82e+04	 34.11 -6.81	 0.3526 -0.7641 -0.5867	
22.494444 188.310913	4.35e+04  6.14e+04  7.75e+04	 53.44 14.76	 0.5342 -0.5878 -0.9728	
22.494444 188.310913	3.60e+04  6.89e+04  7.75e+04	 26.68 -19.81	 -0.7196 -0.5742 0.9702	
22.494444 188.310913	2.93e+04  7.18e+04  8.12e+04	 52.99 -4.72	 -0.7708 -0.9890 0.7431	
22.494444 188.310913	4.33e+04  5.87e+04  8.04e+04	 58.77 11.13	 0.4206 0.5917 0.9002	
22.494444 188.310913	3.79e+04  6.83e+04  7.62e+04	 40.67 15.96	 0.5572 -0.8806 -0.2120	
22.494444 188.310913	3.50e+04  6.93e+04  7.81e+04	 32.95 -1.37	 0.5347 0.4136 0.9863	
22.494444 188.310913	4.32e+04  6.37e+04  7.56e+04	 38.30 4.68	 0.5465 -0.8238 -0.9087	
22.494444 188.310913	4.11e+04  5.77e+04  8.37e+04	 31.51 -7.91	 -0.8659 0.7809 -0.9440	
22.494444 188.310913	4.39e+04  6.16e+04  7.69e+04	 38.65 6.22	 -0.8118 -0.6661 0.9461	
22.494444 188.310913	3.01e+04  7.49e+04  7.73e+04	 48.53 -5.34	 0.4057 -0.0013 0.8500	
22.494444 188.310913	4.64e+04  5.72e+04  7.88e+04	 41.86 0.94	 0.3510 -0.0678 -0.8090	
22.494444 188.310913	4.58e+04  5.58e+04  8.08e+04	 29.27 -2.28	 -0.5625 0.6622 -0.9726	
22.494444 188.310913	4.45e+04  6.31e+04  7.48e+04	 32.58 -12.46	 -0.8462 -0.6982 0.9457	
22.494444 188.310913	2.59e+04  7.14e+04  8.51e+04	 41.86 13.08	 -0.4239 -0.2070 0.8778	
22.494444 188.310913	4.15e+04  5.95e+04  8.14e+04	 53.49 -4.42	 0.1108 0.0695 -0.9062	
22.494444 188.310913	4.65e+04  6.14e+04  7.45e+04	 51.32 0.77	 -0.0188 -0.8643 -0.3853	
22.494444 188.310913	4.92e+04  5.92e+04  7.40e+04	 41.18 -2.96	 0.5895 -0.6712 -0.9922	
22.494444 188.310913	4.74e+04  6.15e+04  7.35e+04	 48.47 0.80	 0.5781 -0.7187 -0.9795	
22.494444 188.310913	4.06e+04  6.51e+04  7.67e+04	 39.35 14.93	 -0.0121 0.2560 0.8811	
22.494444 188.310913	5.24e+04  5.93e+04  7.06e+04	 37.29 -26.50	 -0.7137 0.7457 -0.9981	
22.494444 188.310913	3.77e+04  6.11e+04  8.35e+04	 43.77 -1.95	 -0.9054 -0.9725 0.8183	
22.494444 188.310913	3.66e+04  6.55e+04  8.03e+04	 36.11 -2.73	 0.1023 -0.7741 -0.4140	
22.494444 188.310913	4.12e+04  6.31e+04  7.81e+04	 40.18 -4.21	 -0.6502 -0.8445 0.9387	
22.494444 188.310913	4.41e+04  6.29e+04  7.54e+04	 55.23 -0.16	 -0.7682 -0.8135 0.6017	
22.494444 188.310913	4.02e+04  6.96e+04  7.26e+04	 41.53 -31.12	 -0.3049 -0.7843 0.8084	
22.494444 188.310913	4.07e+04  6.06e+04  8.11e+04	 41.02 -5.73	 -0.1985 0.7060 -0.8336	
22.494444 188.310913	3.27e+04  6.18e+04  8.78e+04	 19.07 -4.54	 0.5117 0.5957 0.9947	
22.494444 188.310913	3.61e+04  7.05e+04  7.57e+04	 53.70 -1.62	 0.5424 0.6186 0.5511	
22.494444 188.310913	4.51e+04  5.97e+04  7.77e+04	 35.49 13.31	 0.3567 0.6326 0.9459	
22.494444 188.310913	3.77e+04  6.20e+04  8.27e+04	 31.94 -4.61	 0.3843 0.4254 0.9915	
22.494444 188.310913	5.23e+04  5.85e+04  7.16e+04	 54.45 -0.56	 0.0342 -0.2129 -0.9392	
22.494444 188.310913	4.08e+04  6.30e+04  7.86e+04	 52.24 -6.71	 -0.8647 -0.5660 0.1086	
22.494444 188.310913	3.72e+04  6.78e+04  7.73e+04	 40.04 11.86	 0.1441 -0.3225 0.8710	
22.494444 188.310913	3.29e+04  6.79e+04  8.16e+04	 33.64 17.51	 -0.8249 0.5144 -0.8972	
22.494444 188.310913	3.69e+04  6.79e+04  7.76e+04	 43.41 3.06	 -0.5106 -0.8891 0.8043	
22.494444 188.310913	3.42e+04  7.15e+04  7.66e+04	 30.11 10.48	 -0.0215 0.1845 0.9757	
22.494444 188.310913	3.05e+04  6.52e+04  8.66e+04	 32.50 4.63	 -0.9237 -0.8693 0.9900	
22.494444 188.310913	4.83e+04  6.25e+04  7.16e+04	 39.23 2.20	 -0.4130 -0.6776 -0.1324	
22.494444 188.310913	3.50e+04  6.52e+04  8.21e+04	 29.38 6.52	 -0.8023 -0.7864 0.9996	
22.494444 188.310913	4.54e+04  5.59e+04  8.11e+04	 43.25 33.61	 -0.4253 0.8738 -0.3994	
22.494444 188.310913	3.94e+04  6.25e+04  8.05e+04	 39.10 -1.93	 -0.7988 -0.7588 0.8356	
22.494444 188.310913	4.16e+04  6.03e+04  8.05e+04	 27.83 2.07	 -0.9793 -0.4097 0.5656	
22.494444 188.310913	4.45e+04  5.97e+04  7.83e+04	 30.76 -11.08	 0.4200 0.5795 0.9710	
22.494444 188.310913	3.33e+04  6.59e+04  8.32e+04	 58.86 -8.49	 0.5241 -0.3443 -0.6391	
22.494444 188.310913	4.10e+04  5.84e+04  8.30e+04	 27.45 10.25	 0.3342 0.6887 0.9078	
22.494444 188.310913	4.19e+04  6.73e+04  7.33e+04	 41.53 -21.15	 -0.3664 -0.1023 0.0678	
22.494444 188.310913	3.81e+04  5.93e+04  8.50e+04	 22.92 4.83	 0.0847 -0.0404 -0.9985	
22.494444 188.310913	5.02e+04  6.25e+04  6.97e+04	 37.51 4.31	 -0.1140 -0.3216 0.9183	
22.494444 188.310913	4.64e+04  6.55e+04  7.05e+04	 57.09 0.81	 -0.6535 0.0246 -0.5790	
22.494444 188.310913	3.44e+04  6.12e+04  8.68e+04	 29.82 1.25	 -0.8448 -0.8761 0.9944	
22.494444 188.310913	4.54e+04  6.13e+04  7.57e+04	 43.39 1.56	 -0.4694 -0.7867 0.7708	
22.494444 188.310913	4.63e+04  6.57e+04  7.04e+04	 58.84 1.97	 -0.9338 -0.6835 0.8440	
22.494444 188.310913	3.99e+04  6.21e+04  8.04e+04	 46.71 -1.92	 -0.8664 0.6609 -0.8145	
22.494444 188.310913	3.75e+04  6.94e+04  7.56e+04	 58.14 -5.68	 -0.5177 -0.3008 0.8356	
22.494444 188.310913	3.86e+04  6.53e+04  7.85e+04	 31.56 -10.51	 -0.7907 -0.4834 0.9016	
22.494444 188.310913	4.11e+04  6.18e+04  7.95e+04	 37.45 -9.49	 0.4694 0.6096 0.9762	
22.494444 188.310913	4.13e+04  6.14e+04  7.97e+04	 33.88 -5.56	 -0.9406 -0.8028 0.9165	
22.494444 188.310913	5.38e+04  5.91e+04  6.95e+04	 52.01 9.04	 0.1374 0.0626 0.0226	
22.494444 188.310913	4.67e+04  6.59e+04  6.98e+04	 46.96 15.41	 -0.9193 0.0373 0.3585	
22.494444 188.310913	4.53e+04  5.86e+04  7.85e+04	 43.12 -5.84	 0.5110 -0.1899 -0.8072	
22.494444 188.310913	5.29e+04  5.40e+04  7.55e+04	 28.58 22.91	 -0.1752 -0.4947 0.9411	
22.494444 188.310913	5.14e+04  6.19e+04  6.91e+04	 39.24 -9.46	 -0.4801 -0.3005 -0.5100	
22.494444 188.310913	4.48e+04  5.60e+04  8.16e+04	 48.09 6.64	 0.4745 0.6819 0.9469	
22.494444 188.310913	4.45e+04  6.40e+04  7.40e+04	 57.56 10.59	 -0.1161 0.4259 0.7860	
22.494444 188.310913	3.65e+04  6.94e+04  7.65e+04	 30.07 -5.39	 -0.0040 -0.1063 0.9915	
22.494444 188.310913	4.18e+04  6.04e+04  8.02e+04	 40.33 -1.76	 -0.7550 -0.9923 0.7903	
22.494444 188.310913	4.36e+04  5.87e+04  8.01e+04	 37.82 11.83	 -0.7427 0.9555 -0.8419	
22.494444 188.310913	4.11e+04  6.39e+04  7.74e+04	 40.06 -14.12	 -0.4938 -0.7185 0.8881	
22.494444 188.310913	3.96e+04  6.55e+04  7.73e+04	 41.17 -10.92	 -0.2446 -0.3785 0.6673	
22.494444 188.310913	4.97e+04  5.42e+04  7.85e+04	 44.83 12.84	 -0.1834 -0.2631 0.7609	
22.494444 188.310913	4.05e+04  6.44e+04  7.75e+04	 41.75 -2.99	 -0.8659 -0.6696 0.9438	
22.494444 188.310913	4.21e+04  6.63e+04  7.40e+04	 34.48 13.65	 -0.1542 0.0291 0.9593	
22.494444 188.310913	4.18e+04  5.77e+04  8.29e+04	 42.09 18.83	 0.3414 0.8869 0.4498	
22.494444 188.310913	3.52e+04  6.74e+04  7.98e+04	 45.15 -6.97	 0.3376 0.6429 0.9380	
22.494444 188.310913	4.46e+04  6.50e+04  7.28e+04	 42.69 15.94	 -0.3998 0.0370 -0.4897	
22.494444 188.310913	3.77e+04  6.82e+04  7.65e+04	 41.21 4.69	 0.3876 0.9209 0.5274	
22.494444 188.310913	4.29e+04  5.99e+04  7.96e+04	 47.20 -17.34	 0.5204 -0.0748 -0.3925	
22.494444 188.310913	4.43e+04  6.71e+04  7.10e+04	 52.10 -28.57	 -0.2393 0.2809 0.8594	
22.494444 188.310913	3.47e+04  6.76e+04  8.01e+04	 47.20 -11.02	 0.2186 -0.8045 -0.6656	
22.494444 188.310913	2.45e+04  7.32e+04  8.47e+04	 35.20 6.92	 -0.9704 -0.9484 0.9854	
22.494444 188.310913	3.78e+04  6.39e+04  8.07e+04	 44.91 8.79	 -0.5738 -0.7741 0.5437	
22.494444 188.310913	5.20e+04  5.61e+04  7.43e+04	 61.89 6.57	 0.1978 -0.5468 -0.9288	
22.494444 188.310913	3.50e+04  7.25e+04  7.49e+04	 43.00 -5.99	 0.3693 -0.3800 -0.1245	
22.494444 188.310913	3.84e+04  6.71e+04  7.69e+04	 34.11 13.11	 -0.2480 -0.1715 0.6205	
22.494444 188.310913	3.14e+04  7.24e+04  7.86e+04	 40.91 11.89	 -0.9494 -0.9603 0.9859	
22.494444 188.310913	2.92e+04  7.29e+04  8.04e+04	 35.50 0.44	 -0.6822 0.5677 0.1887	
22.494444 188.310913	4.42e+04  6.23e+04  7.59e+04	 40.88 -23.68	 -0.5992 -0.4028 0.8721	
22.494444 188.310913	3.84e+04  6.87e+04  7.53e+04	 28.05 -4.19	 0.3916 -0.7164 -0.9225	
22.494444 188.310913	4.22e+04  6.06e+04  7.96e+04	 31.77 -16.12	 0.0992 -0.3278 -0.9725	
22.494444 188.310913	3.73e+04  6.00e+04  8.51e+04	 42.51 -0.13	 0.0526 -0.1904 -0.9903	
22.494444 188.310913	4.58e+04  6.50e+04  7.16e+04	 43.82 18.73	 -0.0531 -0.5945 -0.4148	
22.494444 188.310913	3.92e+04  6.18e+04  8.14e+04	 33.31 -13.83	 -0.2643 -0.0789 0.7404	
22.494444 188.310913	2.89e+04  7.53e+04  7.82e+04	 26.28 -8.98	 -0.1041 -0.6234 0.0069	
22.494444 188.310913	3.82e+04  6.84e+04  7.58e+04	 39.81 -25.19	 0.1164 0.0652 0.1001	
22.494444 188.310913	4.27e+04  6.69e+04  7.28e+04	 47.53 21.29	 0.5490 -0.4327 0.4969	
22.494444 188.310913	4.41e+04  5.85e+04  7.97e+04	 37.64 -10.74	 -0.1270 -0.0249 -0.9827	
22.494444 188.310913	4.85e+04  5.82e+04  7.57e+04	 44.33 0.49	 -0.0441 -0.9527 0.1590	
22.494444 188.310913	4.76e+04  5.84e+04  7.64e+04	 40.83 9.93	 -0.8945 -0.3426 0.6885	
22.494444 188.310913	3.24e+04  7.01e+04  7.99e+04	 37.40 -2.38	 0.2671 0.2961 0.9651	
22.494444 188.310913	3.06e+04  6.87e+04  8.31e+04	 28.52 9.08	 0.4783 -0.4922 -0.9595	
22.494444 188.310913	5.24e+04  5.55e+04  7.45e+04	 17.59 4.81	 -0.8964 -0.0507 0.3597	
22.494444 188.310913	3.38e+04  7.11e+04  7.75e+04	 36.06 -18.93	 -0.8084 -0.6551 0.3456	
22.494444 188.310913	4.76e+04  5.55e+04  7.93e+04	 32.41 13.21	 -0.4616 0.5557 -0.9131	
22.494444 188.310913	4.60e+04  6.43e+04  7.21e+04	 14.01 -10.40	 -0.9212 -0.9790 0.9790	
22.494444 188.310913	4.74e+04  6.53e+04  6.97e+04	 41.78 0.55	 -0.7474 -0.6208 0.5219	
22.494444 188.310913	4.97e+04  5.67e+04  7.60e+04	 26.80 10.26	 -0.0107 -0.4519 0.8933	
22.494444 188.310913	4.64e+04  4.81e+04  8.79e+04	 22.84 -1.58	 -0.0614 -0.1301 -0.9534	
22.494444 188.310913	3.24e+04  7.15e+04  7.84e+04	 27.26 5.29	 -0.8110 -0.0833 -0.0984	
22.494444 188.310913	4.08e+04  6.34e+04  7.82e+04	 35.56 -6.78	 0.1801 0.0382 0.9855	
22.494444 188.310913	2.82e+04  7.37e+04  8.04e+04	 32.58 -10.33	 -0.1643 -0.2666 0.3880	
22.494444 188.310913	3.86e+04  6.63e+04  7.74e+04	 31.34 -8.49	 -0.4019 -0.2873 0.8906	
22.494444 188.310913	3.48e+04  7.01e+04  7.75e+04	 37.52 14.60	 -0.7369 0.7893 -0.9782	
22.494444 188.310913	4.29e+04  6.42e+04  7.52e+04	 51.42 1.32	 0.1314 0.2223 -0.9372	
22.494444 188.310913	4.01e+04  6.50e+04  7.73e+04	 39.04 -12.52	 -0.6192 -0.2532 0.8879	
22.494444 188.310913	3.65e+04  6.97e+04  7.63e+04	 54.84 -14.51	 0.2623 0.1477 -0.9097	
22.494444 188.310913	4.59e+04  5.80e+04  7.85e+04	 26.37 -12.54	 -0.1189 -0.1039 0.8470	
22.494444 188.310913	3.16e+04  6.69e+04  8.39e+04	 49.59 3.48	 -0.4253 0.1011 -0.8968	
22.494444 188.310913	4.58e+04  6.60e+04  7.06e+04	 48.27 0.44	 -0.5565 0.2245 0.5662	
22.494444 188.310913	4.59e+04  6.18e+04  7.47e+04	 47.87 -13.13	 -0.7770 -0.5395 0.7843	
22.494444 188.310913	3.55e+04  6.18e+04  8.51e+04	 23.00 7.79	 -0.4398 0.4981 -0.9974	
22.494444 188.310913	3.82e+04  6.94e+04  7.48e+04	 34.78 8.62	 -0.4685 0.5970 -0.9637	
22.494444 188.310913	4.17e+04  5.97e+04  8.10e+04	 41.54 -6.03	 -0.3313 -0.5457 0.9704	
22.494444 188.310913	2.52e+04  7.52e+04  8.20e+04	 31.58 18.05	 -0.5919 -0.8638 0.8697	
22.494444 188.310913	3.83e+04  6.65e+04  7.77e+04	 35.23 32.82	 -0.1072 0.0465 -0.9438	
22.494444 188.310913	3.47e+04  7.09e+04  7.68e+04	 31.65 -8.75	 -0.3913 -0.0032 0.9104	
22.494444 188.310913	4.66e+04  6.39e+04  7.19e+04	 51.23 1.47	 0.1747 0.4354 0.5780	
22.494444 188.310913	4.03e+04  6.59e+04  7.62e+04	 31.72 21.36	 -0.9023 -0.6690 0.7730	
22.494444 188.310913	4.66e+04  6.03e+04  7.55e+04	 22.27 -14.29	 -0.9221 -0.9716 0.8937	
22.494444 188.310913	4.24e+04  6.56e+04  7.43e+04	 40.84 -17.10	 -0.7352 -0.9253 0.6154	
22.494444 188.310913	4.60e+04  5.10e+04  8.53e+04	 41.46 -18.46	 -0.3106 0.3124 -0.8597	
22.494444 188.310913	4.35e+04  5.99e+04  7.90e+04	 40.27 -2.88	 0.0245 -0.5222 -0.8417	
22.494444 188.310913	4.24e+04  5.70e+04  8.30e+04	 25.13 7.73	 0.5605 0.5411 0.9986	
22.494444 188.310913	3.31e+04  7.05e+04  7.87e+04	 44.56 39.39	 -0.7905 0.9469 -0.5782	
