#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
493667 649 36013.902144 11632.110596 90640.436346 63.891823 8.248207 65.372978 253.521378 0.000000e+00 0.000000e+00 0.000000e+00
493668 649 36019.539573 11368.908275 90419.289329 146.993454 169.016968 238.786148 57.388065 0.000000e+00 0.000000e+00 0.000000e+00
493669 649 36068.545255 11393.076116 90812.721946 -8.791654 91.022896 -186.463089 58.857468 0.000000e+00 0.000000e+00 0.000000e+00
493670 649 35871.989857 11773.906361 90539.201216 -212.799240 -285.887390 98.097198 50.838757 0.000000e+00 0.000000e+00 0.000000e+00
493671 649 35776.250666 11461.004084 90823.647239 123.991684 17.177460 -12.963327 59.234680 0.000000e+00 0.000000e+00 0.000000e+00
493672 649 36362.817938 11451.277299 90555.530895 161.917999 140.747009 -7.599857 42.673599 0.000000e+00 0.000000e+00 0.000000e+00
493673 649 36013.028232 11802.437522 90542.441628 159.086578 288.951904 79.942535 39.167519 0.000000e+00 0.000000e+00 0.000000e+00
493674 649 35920.321378 11577.143582 90806.940252 -39.845081 252.753052 28.062073 39.995846 0.000000e+00 0.000000e+00 0.000000e+00
493675 649 35978.840221 11705.649636 90652.460272 -113.458061 -331.840759 130.140457 41.091648 0.000000e+00 0.000000e+00 0.000000e+00
493676 649 35990.811435 11300.095298 90377.380371 82.174797 123.902657 19.205496 34.918327 0.000000e+00 0.000000e+00 0.000000e+00
493677 649 35826.008190 11835.037231 90363.758434 209.979660 10.267939 248.634811 23.875237 0.000000e+00 0.000000e+00 0.000000e+00
493678 649 35895.075018 11752.096003 90574.562766 206.087372 151.595901 262.753448 34.727783 0.000000e+00 0.000000e+00 0.000000e+00
493679 649 35647.191828 11504.160101 90868.890936 -65.965065 -38.966427 31.595169 28.000807 0.000000e+00 0.000000e+00 0.000000e+00
493680 649 35914.159601 11359.619141 90449.318626 56.535343 177.616104 59.399002 27.139727 0.000000e+00 0.000000e+00 0.000000e+00
493681 649 35903.331410 11505.953008 90686.934038 66.227882 -80.671921 246.955093 34.843182 0.000000e+00 0.000000e+00 0.000000e+00
493682 649 35996.282404 11548.462608 90712.613192 -176.542374 -101.640511 214.966980 35.880241 0.000000e+00 0.000000e+00 0.000000e+00
493683 649 36231.167880 11652.859775 90784.673517 -27.503016 -90.576584 23.119427 29.962723 0.000000e+00 0.000000e+00 0.000000e+00
493684 649 36337.707520 11733.974110 90531.799316 72.953781 198.172226 76.769814 22.212688 0.000000e+00 0.000000e+00 0.000000e+00
493685 649 35992.267955 11623.679421 90556.096857 -18.348410 26.170864 302.767822 34.535580 0.000000e+00 0.000000e+00 0.000000e+00
493686 649 36215.012984 11529.031233 90751.020952 323.828430 56.132256 25.640633 22.253531 0.000000e+00 0.000000e+00 0.000000e+00
493687 649 35932.284268 11632.849260 90373.618386 227.637314 -120.425041 -64.904465 23.659420 0.000000e+00 0.000000e+00 0.000000e+00
493688 649 35998.291016 11580.329201 90950.106534 -240.265671 -83.266113 -89.762451 22.648468 0.000000e+00 0.000000e+00 0.000000e+00
493689 649 35946.583141 11808.055531 90294.894132 144.264267 -111.631439 121.706177 23.991241 0.000000e+00 0.000000e+00 0.000000e+00
493690 649 36024.716464 11943.894820 90449.895685 -34.973114 -152.370728 62.089443 20.065289 0.000000e+00 0.000000e+00 0.000000e+00
493691 649 36011.011297 11637.603760 90547.440962 187.400604 145.990585 464.239807 25.261599 0.000000e+00 0.000000e+00 0.000000e+00
493692 649 35874.564431 11626.476635 90701.477051 147.585266 43.514183 -276.363892 23.126719 0.000000e+00 0.000000e+00 0.000000e+00
493693 649 36169.283780 11871.322632 90458.529386 69.117950 -88.143417 305.207733 23.538984 0.000000e+00 0.000000e+00 0.000000e+00
493694 649 36238.442161 11703.899037 90782.481800 -273.092865 -101.666351 6.419756 20.825573 0.000000e+00 0.000000e+00 0.000000e+00
493695 649 35697.986950 11366.964167 90810.463645 7.072640 -98.252983 22.706596 27.338579 0.000000e+00 0.000000e+00 0.000000e+00
493696 649 36332.053445 11474.707170 90473.455256 166.426468 18.596693 -57.616894 20.011288 0.000000e+00 0.000000e+00 0.000000e+00
493697 649 36260.037509 11965.350064 90585.199529 -69.581894 77.019737 120.175285 20.307695 0.000000e+00 0.000000e+00 0.000000e+00
493698 649 35895.141602 11546.476884 90675.786799 294.765167 221.380585 46.710766 27.221228 0.000000e+00 0.000000e+00 0.000000e+00
493699 649 35959.869385 11537.908381 90694.668857 -83.152016 297.881409 143.327225 26.654665 0.000000e+00 0.000000e+00 0.000000e+00
493700 649 36115.472967 11775.654186 90643.693404 35.077839 97.188057 -86.228058 27.763735 0.000000e+00 0.000000e+00 0.000000e+00
493701 649 35764.490301 11478.363731 90814.558549 240.593369 94.970169 171.505936 23.412271 0.000000e+00 0.000000e+00 0.000000e+00
493702 649 36216.286399 11353.723006 90808.294123 -35.987072 38.400013 -168.911011 18.184170 0.000000e+00 0.000000e+00 0.000000e+00
493703 649 35954.143177 11960.779363 90507.324219 147.499832 162.441025 164.721558 18.097286 0.000000e+00 0.000000e+00 0.000000e+00
493704 649 36022.055886 11600.350120 90778.176048 -137.053665 -270.632294 199.187576 20.346975 0.000000e+00 0.000000e+00 0.000000e+00
493705 649 36080.008767 11650.858099 90606.628418 56.815948 -140.978210 114.889473 21.167662 0.000000e+00 0.000000e+00 0.000000e+00
493706 649 35928.303112 11932.887684 90698.625044 163.825897 4.078685 199.929092 19.594431 0.000000e+00 0.000000e+00 0.000000e+00
493707 649 36200.708563 11537.094810 90932.323109 -71.857529 -4.740456 96.097435 19.072901 0.000000e+00 0.000000e+00 0.000000e+00
493708 649 36213.245739 12049.674294 90625.027743 75.303459 -33.275227 106.212135 19.893307 0.000000e+00 0.000000e+00 0.000000e+00
493709 649 36060.455322 11753.060081 90663.441051 280.438965 165.574265 281.007935 20.893892 0.000000e+00 0.000000e+00 0.000000e+00
493710 649 35824.726452 11745.573564 90544.278232 -192.450195 -283.259857 76.477463 19.200630 0.000000e+00 0.000000e+00 0.000000e+00
493711 649 35585.488059 11526.249279 90833.490545 26.116661 -110.603401 84.185333 18.105434 0.000000e+00 0.000000e+00 0.000000e+00
493712 649 36000.865589 11573.540427 90388.993697 143.350388 119.932213 319.816956 18.105410 0.000000e+00 0.000000e+00 0.000000e+00
493713 649 36025.046609 11513.387507 90803.144975 212.328537 148.069153 239.851532 17.629110 0.000000e+00 0.000000e+00 0.000000e+00
493714 649 36091.974432 11828.131936 90583.473899 106.426872 51.736679 -118.006966 20.678886 0.000000e+00 0.000000e+00 0.000000e+00
493715 649 35948.736017 11449.267994 90514.193448 313.160553 129.339279 -76.531395 16.028502 0.000000e+00 0.000000e+00 0.000000e+00
493716 649 35809.034868 11824.959495 90380.698464 218.613266 3.041478 264.435699 14.972076 0.000000e+00 0.000000e+00 0.000000e+00
493717 649 36247.808283 11451.430581 90825.888894 -27.260836 -55.341625 -160.893753 17.740421 0.000000e+00 0.000000e+00 0.000000e+00
493718 649 35884.449352 11913.102583 90577.509100 -186.966904 -246.757187 45.477745 14.551647 0.000000e+00 0.000000e+00 0.000000e+00
493719 649 36425.778476 11735.301625 90489.474210 -46.130543 71.951370 41.273361 15.233997 0.000000e+00 0.000000e+00 0.000000e+00
493720 649 36021.176425 11572.715759 90638.327859 -85.347176 -237.590332 300.300781 22.567661 0.000000e+00 0.000000e+00 0.000000e+00
493721 649 35869.664972 11232.426730 90513.283469 25.142155 144.541702 18.145781 13.871720 0.000000e+00 0.000000e+00 0.000000e+00
493722 649 35856.226141 11704.589844 90542.469371 -23.451424 193.113083 112.748726 20.882172 0.000000e+00 0.000000e+00 0.000000e+00
493723 649 35833.715265 11788.019354 90568.376021 138.635086 -145.926529 310.159119 17.763319 0.000000e+00 0.000000e+00 0.000000e+00
493724 649 36141.274192 11576.529763 90629.549893 -191.623169 29.920509 -186.312332 16.268436 0.000000e+00 0.000000e+00 0.000000e+00
