#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
487078 608 98671.597567 74685.940829 39708.845659 107.799736 36.621029 86.998238 246.789078 0.000000e+00 0.000000e+00 0.000000e+00
487079 608 98707.397461 74424.238725 40003.817472 17.547192 41.739452 -47.900455 62.471367 0.000000e+00 0.000000e+00 0.000000e+00
487080 608 98654.185902 74570.473411 39548.165061 181.234085 49.187088 122.474602 78.033905 0.000000e+00 0.000000e+00 0.000000e+00
487081 608 98483.709162 74614.973588 39830.999201 -52.086376 166.456650 98.816597 69.473236 0.000000e+00 0.000000e+00 0.000000e+00
487082 608 98788.152521 74883.350719 39811.495694 -105.766701 -52.191460 -118.630867 59.106812 0.000000e+00 0.000000e+00 0.000000e+00
487083 608 98544.544567 74487.288042 39562.014493 191.214859 -42.728031 130.728287 56.298660 0.000000e+00 0.000000e+00 0.000000e+00
487084 608 98680.320046 74457.419656 40017.062100 -49.885548 85.715431 217.721436 47.802750 0.000000e+00 0.000000e+00 0.000000e+00
487085 608 98432.284268 74352.999600 39703.593861 126.656792 82.595856 -74.596741 35.375050 0.000000e+00 0.000000e+00 0.000000e+00
487086 608 98770.696467 74832.125577 39952.498002 104.840866 -188.054626 -63.328632 31.871798 0.000000e+00 0.000000e+00 0.000000e+00
487087 608 98685.324929 74604.015004 39706.046365 533.925049 -11.352002 -54.123520 40.766846 0.000000e+00 0.000000e+00 0.000000e+00
487088 608 98330.743963 74803.594416 39918.268377 90.558960 41.574753 -86.539429 36.260361 0.000000e+00 0.000000e+00 0.000000e+00
487089 608 98660.877575 74809.381658 39552.842574 157.489883 -203.322174 124.125183 45.036308 0.000000e+00 0.000000e+00 0.000000e+00
487090 608 98804.398970 74569.813121 39651.583585 -122.029533 -100.164085 242.524323 37.083260 0.000000e+00 0.000000e+00 0.000000e+00
487091 608 98535.722212 74903.991699 39462.244207 57.979820 160.757492 -7.998853 40.092205 0.000000e+00 0.000000e+00 0.000000e+00
487092 608 98456.909180 74344.687722 39677.615079 -16.213167 10.717183 115.590576 35.190613 0.000000e+00 0.000000e+00 0.000000e+00
487093 608 98786.532315 75054.742987 39781.139027 90.204376 146.706223 108.346703 32.776756 0.000000e+00 0.000000e+00 0.000000e+00
487094 608 98818.381570 74795.787464 39650.765159 75.284836 -186.884186 120.738152 32.606518 0.000000e+00 0.000000e+00 0.000000e+00
487095 608 98706.831499 74726.512562 39682.339755 389.441833 -231.510147 236.242249 34.514492 0.000000e+00 0.000000e+00 0.000000e+00
487096 608 98544.466886 74552.734375 39641.399037 47.176449 177.849380 362.315979 28.087034 0.000000e+00 0.000000e+00 0.000000e+00
487097 608 98340.731534 74693.825462 39855.105313 348.500702 -29.006908 -6.517888 25.067019 0.000000e+00 0.000000e+00 0.000000e+00
487098 608 98386.208274 74568.276145 39640.225497 208.144180 65.787216 -52.843925 28.362019 0.000000e+00 0.000000e+00 0.000000e+00
487099 608 98666.470614 74590.187766 39822.531960 -99.314880 51.226353 361.386169 28.287943 0.000000e+00 0.000000e+00 0.000000e+00
487100 608 98570.101651 74571.838379 39256.220037 173.948959 211.476166 213.352081 22.331455 0.000000e+00 0.000000e+00 0.000000e+00
487101 608 98604.958274 74678.394664 39645.835183 32.296104 -285.917328 81.937759 33.352005 0.000000e+00 0.000000e+00 0.000000e+00
487102 608 98754.594283 75040.288752 39715.809215 58.056808 -33.615295 266.933868 22.862019 0.000000e+00 0.000000e+00 0.000000e+00
