#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
432942 361 9413.524281 42526.589134 48137.667569 178.166000 -67.152199 -52.687157 244.788818 0.000000e+00 0.000000e+00 0.000000e+00
432943 361 9468.308189 42900.953813 48699.035645 110.074333 -7.236034 -257.457306 214.545578 0.000000e+00 0.000000e+00 0.000000e+00
432944 361 9063.902421 42428.599964 48285.594593 221.982117 -267.486115 -0.039051 46.278774 0.000000e+00 0.000000e+00 0.000000e+00
432945 361 9404.930808 42870.721990 48182.328658 -81.944107 69.695297 -221.080139 45.298080 0.000000e+00 0.000000e+00 0.000000e+00
432946 361 9322.425842 42309.556441 47980.551980 326.517487 116.975960 102.494232 41.957699 0.000000e+00 0.000000e+00 0.000000e+00
432947 361 9330.773093 42475.297408 47852.472479 120.250534 -83.951508 76.672508 56.289104 0.000000e+00 0.000000e+00 0.000000e+00
432948 361 9446.049083 42921.353427 48867.470481 213.437088 -249.689484 -204.482178 38.318134 0.000000e+00 0.000000e+00 0.000000e+00
432949 361 9621.630582 42887.420654 48777.576793 10.242194 86.408012 -276.486084 54.042660 0.000000e+00 0.000000e+00 0.000000e+00
432950 361 9792.532487 42581.545743 48717.751243 300.790161 -2.592426 -183.349121 29.932951 0.000000e+00 0.000000e+00 0.000000e+00
432951 361 9296.527516 42814.633456 48917.891069 357.766998 -185.005264 -272.618286 33.467655 0.000000e+00 0.000000e+00 0.000000e+00
432952 361 9545.892889 42738.800049 48808.638139 77.177544 -34.590778 55.484787 42.459713 0.000000e+00 0.000000e+00 0.000000e+00
432953 361 9567.210804 42799.968373 48836.914062 61.743378 174.562866 -57.374832 40.358395 0.000000e+00 0.000000e+00 0.000000e+00
432954 361 9409.930836 42436.473500 48120.727539 1.118528 259.072418 -272.569641 41.852451 0.000000e+00 0.000000e+00 0.000000e+00
432955 361 9417.594216 42785.170122 47801.863237 206.868179 -140.256638 -229.599640 33.273827 0.000000e+00 0.000000e+00 0.000000e+00
432956 361 9406.985890 43158.641468 48732.932351 113.502350 -186.915405 -289.137604 42.066162 0.000000e+00 0.000000e+00 0.000000e+00
432957 361 9510.052074 42904.646440 48349.054510 101.132553 128.332703 -180.599518 31.222666 0.000000e+00 0.000000e+00 0.000000e+00
432958 361 9353.783347 42770.516135 48075.539329 358.573761 -77.037422 -209.876892 34.436337 0.000000e+00 0.000000e+00 0.000000e+00
432959 361 9546.105125 42712.632613 47946.588690 -14.915636 -183.492432 -233.589554 34.668533 0.000000e+00 0.000000e+00 0.000000e+00
432960 361 9592.507102 42572.240656 48208.512740 -51.185631 54.058315 -419.969849 35.398483 0.000000e+00 0.000000e+00 0.000000e+00
432961 361 9322.253834 42903.797496 48741.527211 -88.544357 44.810009 -176.694946 34.869164 0.000000e+00 0.000000e+00 0.000000e+00
432962 361 9466.990384 42212.810170 47881.170099 255.616943 -86.893913 -27.335802 36.427799 0.000000e+00 0.000000e+00 0.000000e+00
432963 361 9032.294533 42788.807262 47843.317205 84.250648 -136.666824 -202.200302 26.694685 0.000000e+00 0.000000e+00 0.000000e+00
