72.961968 295.202481	5.60e-01  7.91e-01  4.46e+05	0.0000 77.5404 0.3686	
72.961968 295.202481	7.69e-01  7.77e-01  4.12e+05	5.3995 92.7739 0.3037	
72.961968 295.202481	5.92e-01  7.26e-01  4.52e+05	9.5051 73.7461 0.0184	
72.961968 295.202481	5.14e-01  8.31e-01  4.47e+05	-2.1397 76.9368 0.1865	
72.961968 295.202481	5.60e-01  8.59e-01  4.33e+05	33.4763 76.5176 0.9260	
72.961968 295.202481	5.92e-01  8.59e-01  4.27e+05	-6.5167 85.8486 0.2418	
72.961968 295.202481	5.55e-01  8.76e-01  4.31e+05	10.6600 83.8909 0.1351	
72.961968 295.202481	5.73e-01  8.30e-01  4.36e+05	-9.3163 81.6775 0.8032	
72.961968 295.202481	5.56e-01  9.07e-01  4.25e+05	2.3307 86.9555 0.6132	
72.961968 295.202481	5.40e-01  8.95e-01  4.30e+05	-26.2003 80.6983 0.3773	
72.961968 295.202481	6.81e-01  7.21e-01  4.36e+05	10.3164 81.4524 0.6285	
72.961968 295.202481	5.83e-01  7.72e-01  4.45e+05	7.2354 77.5969 0.4921	
72.961968 295.202481	5.65e-01  9.29e-01  4.20e+05	-30.6239 83.9074 0.6476	
72.961968 295.202481	6.39e-01  8.92e-01  4.14e+05	-6.3872 91.6993 0.5020	
72.961968 295.202481	6.46e-01  8.27e-01  4.24e+05	4.2748 87.6539 0.4887	
72.961968 295.202481	6.50e-01  8.49e-01  4.19e+05	-46.2088 76.9150 0.0483	
72.961968 295.202481	6.99e-01  8.13e-01  4.17e+05	14.1180 89.4999 0.6627	
72.961968 295.202481	2.76e-01  9.57e-01  4.69e+05	4.0173 64.7719 0.5223	
72.961968 295.202481	6.63e-01  8.52e-01  4.17e+05	-1.4189 90.8374 0.2217	
72.961968 295.202481	6.52e-01  6.86e-01  4.48e+05	-28.4467 70.8614 0.3472	
72.961968 295.202481	5.17e-01  9.28e-01  4.29e+05	-7.7529 85.2307 0.7322	
72.961968 295.202481	5.02e-01  8.15e-01  4.52e+05	-2.2044 74.2039 0.8536	
72.961968 295.202481	7.12e-01  7.90e-01  4.19e+05	9.1767 89.3929 0.1779	
72.961968 295.202481	5.66e-01  8.45e-01  4.35e+05	-32.4531 76.2832 0.2661	
72.961968 295.202481	4.35e-01  7.80e-01  4.73e+05	-14.3975 60.9068 0.4780	
72.961968 295.202481	5.81e-01  9.25e-01  4.18e+05	-44.3235 78.6046 0.7423	
72.961968 295.202481	5.66e-01  8.96e-01  4.26e+05	-17.1578 85.1895 0.2361	
72.961968 295.202481	5.66e-01  7.16e-01  4.59e+05	-11.3936 69.5880 0.6210	
72.961968 295.202481	6.59e-01  7.66e-01  4.32e+05	-43.4349 71.9314 0.4875	
72.961968 295.202481	5.32e-01  9.12e-01  4.29e+05	22.8162 82.4807 0.4668	
72.961968 295.202481	7.37e-01  8.01e-01  4.13e+05	-29.9325 87.4090 0.9457	
72.961968 295.202481	6.59e-01  9.04e-01  4.09e+05	-26.2604 90.3168 0.3147	
72.961968 295.202481	3.33e-01  9.16e-01  4.66e+05	22.9519 62.7543 0.7361	
72.961968 295.202481	4.61e-01  9.05e-01  4.43e+05	33.6182 71.4654 0.9526	
72.961968 295.202481	6.78e-01  7.64e-01  4.29e+05	19.7302 83.1140 0.2513	
72.961968 295.202481	5.47e-01  9.49e-01  4.20e+05	61.1271 65.3134 0.2656	
72.961968 295.202481	6.44e-01  8.22e-01  4.25e+05	46.8123 73.5783 0.5443	
72.961968 295.202481	5.74e-01  8.26e-01  4.37e+05	40.9131 70.9585 0.4333	
72.961968 295.202481	7.00e-01  8.29e-01  4.14e+05	-13.2107 90.8764 0.0056	
72.961968 295.202481	4.43e-01  9.57e-01  4.37e+05	-27.3424 77.2362 0.4718	
72.961968 295.202481	5.38e-01  8.14e-01  4.45e+05	41.5230 65.6295 0.2761	
72.961968 295.202481	5.87e-01  8.84e-01  4.24e+05	5.2850 87.4835 0.7061	
72.961968 295.202481	7.43e-01  9.09e-01  3.95e+05	-8.6532 99.1383 0.6761	
72.961968 295.202481	8.10e-01  8.65e-01  3.92e+05	27.1346 97.1102 0.0586	
72.961968 295.202481	3.90e-01  8.15e-01  4.75e+05	7.2191 60.6726 0.3041	
72.961968 295.202481	4.85e-01  9.38e-01  4.32e+05	13.7516 82.7595 0.1304	
72.961968 295.202481	5.38e-01  8.26e-01  4.43e+05	29.9271 72.8849 0.0906	
72.961968 295.202481	5.12e-01  8.60e-01  4.42e+05	-6.1384 79.2686 0.0979	
72.961968 295.202481	6.80e-01  8.27e-01  4.18e+05	-7.0507 89.9609 0.9150	
72.961968 295.202481	6.43e-01  7.86e-01  4.31e+05	2.0741 84.3098 0.2131	
72.961968 295.202481	5.96e-01  8.22e-01  4.33e+05	-29.5917 78.0687 0.3210	
72.961968 295.202481	4.12e-01  6.90e-01  4.98e+05	6.7235 43.7776 0.6759	
72.961968 295.202481	6.91e-01  8.51e-01  4.12e+05	18.1403 90.8790 0.4596	
72.961968 295.202481	7.09e-01  7.83e-01  4.20e+05	-6.0094 88.9597 0.6778	
72.961968 295.202481	4.35e-01  7.61e-01  4.77e+05	5.1827 59.7037 0.0810	
72.961968 295.202481	5.90e-01  7.04e-01  4.57e+05	32.1671 64.2201 0.4913	
72.961968 295.202481	5.57e-01  9.45e-01  4.19e+05	-7.8936 89.5650 0.0014	
72.961968 295.202481	5.86e-01  7.54e-01  4.48e+05	-28.8195 70.7971 0.8409	
72.961968 295.202481	6.70e-01  8.65e-01  4.13e+05	57.6117 72.0072 0.9746	
72.961968 295.202481	5.44e-01  7.12e-01  4.64e+05	5.8946 67.3311 0.7857	
72.961968 295.202481	8.65e-01  9.21e-01  3.76e+05	-21.6753 104.3999 0.3228	
72.961968 295.202481	5.26e-01  9.34e-01  4.26e+05	-23.0664 83.7394 0.9041	
72.961968 295.202481	5.50e-01  7.59e-01  4.54e+05	23.7587 69.5152 0.8552	
72.961968 295.202481	6.79e-01  8.94e-01  4.07e+05	-9.5793 94.1894 0.8592	
72.961968 295.202481	8.11e-01  8.75e-01  3.90e+05	8.2551 101.1158 0.4055	
72.961968 295.202481	5.41e-01  7.20e-01  4.63e+05	-17.4596 65.8910 0.1916	
72.961968 295.202481	5.13e-01  7.75e-01  4.58e+05	-20.6084 68.1949 0.9553	
72.961968 295.202481	6.86e-01  8.82e-01  4.08e+05	-3.2741 94.3627 0.3918	
72.961968 295.202481	6.43e-01  7.42e-01  4.39e+05	-17.0606 78.8078 0.0460	
72.961968 295.202481	4.61e-01  8.13e-01  4.61e+05	12.6071 68.4825 0.6332	
72.961968 295.202481	6.18e-01  8.74e-01  4.20e+05	28.8486 84.4364 0.6923	
72.961968 295.202481	4.05e-01  8.23e-01  4.70e+05	13.8316 62.7078 0.6805	
72.961968 295.202481	5.06e-01  7.50e-01  4.64e+05	-6.8225 67.2288 0.5241	
72.961968 295.202481	6.03e-01  7.72e-01  4.41e+05	29.2811 74.2411 0.6637	
72.961968 295.202481	5.54e-01  8.46e-01  4.36e+05	-38.3735 72.4745 0.5484	
72.961968 295.202481	5.41e-01  7.19e-01  4.64e+05	-17.4448 65.7934 0.3409	
72.961968 295.202481	4.99e-01  7.81e-01  4.59e+05	7.8892 69.9391 0.9162	
72.961968 295.202481	5.41e-01  8.92e-01  4.31e+05	-30.3294 79.1046 0.5478	
72.961968 295.202481	4.18e-01  7.53e-01  4.83e+05	15.3901 54.2124 0.4623	
72.961968 295.202481	5.24e-01  8.22e-01  4.47e+05	-40.1694 65.7996 0.6048	
72.961968 295.202481	5.86e-01  7.91e-01  4.41e+05	-5.6325 79.7580 0.7533	
72.961968 295.202481	5.85e-01  7.00e-01  4.58e+05	-19.0157 68.3607 0.3032	
72.961968 295.202481	5.28e-01  7.15e-01  4.67e+05	-26.2586 60.6471 0.6854	
72.961968 295.202481	5.15e-01  7.77e-01  4.57e+05	-6.9633 71.3126 0.4158	
72.961968 295.202481	5.18e-01  8.39e-01  4.45e+05	-19.3801 75.6606 0.1318	
72.961968 295.202481	5.44e-01  8.32e-01  4.41e+05	-28.8178 74.4763 0.3666	
72.961968 295.202481	4.69e-01  8.49e-01  4.52e+05	4.8172 74.1905 0.2954	
72.961968 295.202481	7.04e-01  7.14e-01  4.33e+05	-40.6042 72.9206 0.7474	
72.961968 295.202481	5.10e-01  8.41e-01  4.46e+05	6.7824 77.3090 0.3153	
72.961968 295.202481	5.94e-01  9.57e-01  4.11e+05	18.7493 91.4373 0.1265	
72.961968 295.202481	7.00e-01  9.62e-01  3.94e+05	41.2402 91.2237 0.2352	
72.961968 295.202481	4.60e-01  6.91e-01  4.87e+05	9.4884 52.2777 0.8131	
72.961968 295.202481	6.79e-01  7.77e-01  4.27e+05	50.0990 70.5109 0.8344	
72.961968 295.202481	7.26e-01  8.52e-01  4.06e+05	31.4373 89.7129 0.6251	
72.961968 295.202481	5.01e-01  7.96e-01  4.56e+05	-22.7036 68.5551 0.4385	
72.961968 295.202481	5.44e-01  6.40e-01  4.80e+05	-3.2555 58.2479 0.2374	
72.961968 295.202481	4.52e-01  8.98e-01  4.46e+05	-1.9677 77.3723 0.0285	
72.961968 295.202481	7.18e-01  7.78e-01  4.20e+05	-5.1030 89.3248 0.4106	
72.961968 295.202481	5.06e-01  7.94e-01  4.56e+05	-14.9331 70.9426 0.9973	
72.961968 295.202481	9.11e-01  9.42e-01  3.67e+05	32.4911 104.8450 0.4101	
72.961968 295.202481	5.72e-01  9.27e-01  4.19e+05	11.6359 88.9420 0.3202	
72.961968 295.202481	3.45e-01  9.02e-01  4.66e+05	-7.5918 66.0992 0.7115	
72.961968 295.202481	5.75e-01  9.01e-01  4.23e+05	0.2879 88.0763 0.8266	
72.961968 295.202481	7.86e-01  8.62e-01  3.96e+05	39.9007 90.9087 0.3212	
72.961968 295.202481	5.15e-01  8.29e-01  4.47e+05	3.6525 76.8248 0.6563	
