0.511229 277.380786	5.63e-01  6.35e-01  3.09e+05	0.0000 46.6718 0.3018	
0.511229 277.380786	5.15e-01  7.83e-01  2.95e+05	-26.7060 49.2716 0.4238	
0.511229 277.380786	4.55e-01  8.75e-01  2.91e+05	-6.5304 58.2232 0.4171	
0.511229 277.380786	6.19e-01  8.35e-01  2.76e+05	21.5472 63.4147 0.4037	
0.511229 277.380786	5.08e-01  8.94e-01  2.83e+05	-2.4478 63.6396 0.6466	
0.511229 277.380786	7.00e-01  8.06e-01  2.71e+05	-28.9834 63.6518 0.3091	
0.511229 277.380786	4.65e-01  8.73e-01  2.90e+05	2.9217 59.1114 0.1274	
0.511229 277.380786	3.43e-01  8.14e-01  3.15e+05	1.8198 42.0149 0.3889	
0.511229 277.380786	6.34e-01  8.40e-01  2.74e+05	-27.9676 62.1004 0.4760	
0.511229 277.380786	6.17e-01  7.44e-01  2.87e+05	-3.9741 60.7687 0.3929	
0.511229 277.380786	6.62e-01  9.01e-01  2.65e+05	8.1145 72.5061 0.3579	
0.511229 277.380786	4.90e-01  7.09e-01  3.09e+05	2.3906 46.7485 0.8735	
0.511229 277.380786	5.41e-01  8.94e-01  2.79e+05	-33.3531 56.7246 0.9210	
0.511229 277.380786	6.23e-01  9.50e-01  2.64e+05	23.5911 69.5463 0.8847	
0.511229 277.380786	5.94e-01  7.40e-01  2.91e+05	0.5527 58.8425 0.1593	
0.511229 277.380786	6.03e-01  8.72e-01  2.74e+05	-19.1751 65.4249 0.2031	
0.511229 277.380786	6.32e-01  7.98e-01  2.79e+05	9.7557 64.7516 0.6147	
0.511229 277.380786	4.78e-01  7.92e-01  2.99e+05	-16.3951 51.1028 0.2514	
0.511229 277.380786	6.81e-01  8.56e-01  2.68e+05	-18.9297 69.0250 0.9049	
0.511229 277.380786	5.57e-01  6.33e-01  3.10e+05	11.7811 44.2453 0.7260	
0.511229 277.380786	3.92e-01  9.24e-01  2.93e+05	-15.1835 55.4587 0.3485	
0.511229 277.380786	4.16e-01  7.71e-01  3.10e+05	-28.6478 35.3755 0.7049	
0.511229 277.380786	6.72e-01  7.76e-01  2.77e+05	-17.8123 64.1760 0.9395	
0.511229 277.380786	4.86e-01  8.35e-01  2.92e+05	5.9544 57.5230 0.4049	
0.511229 277.380786	6.05e-01  8.99e-01  2.71e+05	33.8732 61.0691 0.8643	
0.511229 277.380786	6.49e-01  8.49e-01  2.72e+05	-17.0159 67.3992 0.5416	
0.511229 277.380786	4.36e-01  9.39e-01  2.86e+05	-18.0521 59.1439 0.5538	
0.511229 277.380786	6.43e-01  8.35e-01  2.74e+05	4.4791 68.2713 0.9376	
0.511229 277.380786	4.20e-01  7.65e-01  3.10e+05	-4.2336 45.1550 0.3427	
0.511229 277.380786	6.57e-01  7.60e-01  2.81e+05	-12.6467 63.4489 0.5024	
0.511229 277.380786	4.51e-01  8.02e-01  3.01e+05	24.7012 45.9798 0.4305	
0.511229 277.380786	5.76e-01  6.48e-01  3.05e+05	1.0050 49.3958 0.9163	
0.511229 277.380786	6.86e-01  9.00e-01  2.62e+05	10.6781 73.3322 0.4264	
0.511229 277.380786	6.25e-01  8.22e-01  2.77e+05	1.2097 66.5359 0.6905	
0.511229 277.380786	5.02e-01  8.05e-01  2.94e+05	18.7295 53.6180 0.2631	
0.511229 277.380786	3.63e-01  8.41e-01  3.08e+05	2.5680 47.3074 0.4024	
