43.335653 246.255186	5.68e-01  9.19e-01  3.36e+05	0.0000 79.3755 0.5068	
43.335653 246.255186	7.75e-01  8.14e-01  3.23e+05	-21.6213 82.7005 0.1438	
43.335653 246.255186	6.62e-01  8.71e-01  3.30e+05	11.1325 81.4964 0.7455	
43.335653 246.255186	7.17e-01  8.15e-01  3.30e+05	-15.3154 80.7058 0.8863	
43.335653 246.255186	6.78e-01  8.63e-01  3.29e+05	-23.2345 79.3873 0.5942	
43.335653 246.255186	6.72e-01  8.00e-01  3.38e+05	48.1029 61.8905 0.6602	
43.335653 246.255186	6.60e-01  7.42e-01  3.48e+05	-14.4157 71.9348 0.7623	
43.335653 246.255186	5.43e-01  8.41e-01  3.51e+05	10.9072 71.1282 0.3221	
43.335653 246.255186	6.61e-01  8.84e-01  3.28e+05	27.4189 78.3114 0.4307	
43.335653 246.255186	4.50e-01  6.55e-01  3.97e+05	-4.6510 39.8793 0.1276	
43.335653 246.255186	6.19e-01  9.01e-01  3.32e+05	19.4480 79.0452 0.2688	
43.335653 246.255186	6.98e-01  8.02e-01  3.34e+05	9.6139 79.5880 0.8045	
43.335653 246.255186	6.42e-01  8.36e-01  3.37e+05	-26.7165 74.1025 0.2048	
43.335653 246.255186	6.79e-01  8.22e-01  3.34e+05	13.1088 79.1841 0.1278	
43.335653 246.255186	5.41e-01  8.54e-01  3.49e+05	2.5217 72.7341 0.5802	
43.335653 246.255186	5.82e-01  7.18e-01  3.63e+05	2.3877 64.7053 0.0188	
43.335653 246.255186	5.12e-01  8.27e-01  3.57e+05	-46.8300 49.6715 0.5772	
43.335653 246.255186	8.03e-01  9.04e-01  3.09e+05	-8.5065 91.2307 0.8172	
43.335653 246.255186	6.72e-01  7.09e-01  3.51e+05	28.3761 65.8376 0.6824	
43.335653 246.255186	5.19e-01  8.27e-01  3.56e+05	-6.0578 68.6626 0.1767	
43.335653 246.255186	5.28e-01  7.68e-01  3.64e+05	-28.9150 57.4432 0.5197	
