#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
375813 747 36012.936679 11623.850042 90620.094993 64.193657 6.138124 65.284760 256.522827 -2.052250e+01 -2.136458e+01 8.778852e+00
375814 747 36049.652100 11389.359908 90425.370650 128.282455 168.515823 232.709839 57.480640 -1.498323e+01 -1.559750e+01 2.157580e-02
375815 747 35928.699840 11834.655762 90525.568182 -216.916138 -227.789261 61.181248 54.580097 -1.477201e+01 -1.526301e+01 1.013167e-02
375816 747 36018.060858 11328.161760 90821.666371 12.612198 102.882545 -117.829941 47.679520 -1.445387e+01 -1.478991e+01 5.484093e-03
375817 747 36010.084672 11760.563244 90619.617809 24.772713 167.757751 127.945160 36.009895 -1.649593e+01 -1.713528e+01 9.688802e-02
375818 747 36100.633101 11275.785966 90689.031428 252.245972 30.901024 -17.676401 35.399979 1.000000e+37 1.000000e+37 0.000000e+00
375819 747 36207.280939 11275.245667 90581.837047 -10.777783 -6.322280 194.543274 37.201164 -1.207560e+01 -1.271178e+01 1.966073e-03
375820 747 36314.239502 11952.638106 90483.320756 19.117296 49.937614 91.253510 31.480339 -1.213870e+01 -1.281645e+01 2.538869e-03
375821 747 36097.703414 11955.774481 90829.839533 233.068756 -71.878609 112.453583 29.038002 1.000000e+37 1.000000e+37 0.000000e+00
375822 747 35858.262496 11467.621543 90353.304776 2.029953 138.918884 67.981682 29.506651 -1.096826e+01 -1.158357e+01 7.145786e-04
375823 747 36048.120672 11630.762274 90481.878107 315.527924 22.552835 -120.798134 26.399914 -8.697467e+00 -9.262564e+00 9.541229e-05
375824 747 36015.830300 11272.578153 90408.103249 81.604950 113.317101 30.252699 26.347282 -1.070616e+01 -1.131212e+01 5.912159e-04
375825 747 36077.789307 11591.943914 90989.546342 -218.449280 -82.964615 -37.856239 19.199305 1.000000e+37 1.000000e+37 0.000000e+00
375826 747 36093.675093 11746.317083 90555.791681 79.407005 -219.272354 121.952789 27.390469 -1.214414e+01 -1.283893e+01 2.372202e-03
375827 747 35901.827725 11522.042014 90711.403587 354.790405 -76.782600 158.279022 20.466549 1.000000e+37 1.000000e+37 0.000000e+00
375828 747 35652.618408 11511.726379 90823.702725 -41.311996 -23.528107 24.257860 22.416651 1.000000e+37 1.000000e+37 0.000000e+00
375829 747 35897.111373 11356.220592 90424.871271 82.262505 139.889908 45.347294 22.007784 -8.758281e+00 -9.313398e+00 8.985820e-05
375830 747 36171.017733 11426.564303 90557.994496 243.608871 159.447830 0.188161 19.788380 1.000000e+37 1.000000e+37 0.000000e+00
375831 747 36079.240279 11807.330045 90647.688432 -13.897382 -112.376656 -94.281494 25.706896 -1.064464e+01 -1.127836e+01 5.359947e-04
375832 747 36167.111483 11708.067460 90818.376021 111.506126 -62.167538 160.985428 19.666290 -1.026748e+01 -1.088431e+01 3.337013e-04
375833 747 35911.754261 11273.662914 90391.135476 -57.764469 -40.578091 204.262741 19.901091 1.000000e+37 1.000000e+37 0.000000e+00
375834 747 36323.616721 11735.303012 90786.898526 -218.637283 -90.379723 25.619661 16.873028 1.000000e+37 1.000000e+37 0.000000e+00
375835 747 36122.339422 11496.499495 90647.433194 304.971466 -53.180408 -121.927124 17.751894 1.000000e+37 1.000000e+37 0.000000e+00
375836 747 35940.304843 11914.410678 90424.521706 -1.809286 -132.023849 27.100428 15.750659 1.000000e+37 1.000000e+37 0.000000e+00
375837 747 36032.584450 11642.171686 90730.035955 34.577572 -153.096863 393.854034 20.264021 1.000000e+37 1.000000e+37 0.000000e+00
375838 747 36050.711892 11671.608665 90600.513805 -152.216492 46.870682 -281.578033 24.373283 1.000000e+37 1.000000e+37 0.000000e+00
375839 747 35849.409624 11475.035234 90812.677557 -112.984619 -107.431107 57.237762 17.579435 1.000000e+37 1.000000e+37 0.000000e+00
375840 747 35886.294278 11373.060053 90515.469638 30.670938 195.143433 -67.455101 16.025866 1.000000e+37 1.000000e+37 0.000000e+00
375841 747 35669.902455 11569.781910 90799.915661 -5.073090 -119.335007 105.041519 15.638142 1.000000e+37 1.000000e+37 0.000000e+00
375842 747 35973.516291 11583.331715 90838.889382 -34.981327 -139.659073 236.637756 13.102281 1.000000e+37 1.000000e+37 0.000000e+00
375843 747 35929.035534 11602.898338 90431.146795 -24.748867 233.997208 50.070004 16.833899 1.000000e+37 1.000000e+37 0.000000e+00
375844 747 36068.670099 11941.918113 90491.194292 115.661407 127.914070 163.077377 12.127845 1.000000e+37 1.000000e+37 0.000000e+00
375845 747 35953.774192 11982.348355 90579.833984 -189.174347 -198.036285 30.684383 13.918311 1.000000e+37 1.000000e+37 0.000000e+00
375846 747 35794.658314 11805.815263 90499.428489 106.606667 -107.139191 268.037964 15.995616 1.000000e+37 1.000000e+37 0.000000e+00
375847 747 36311.126709 11578.358737 90685.818759 103.604172 -42.437374 212.268448 15.071042 1.000000e+37 1.000000e+37 0.000000e+00
375848 747 36034.024325 11694.351196 90594.637784 246.331268 202.305527 337.710876 17.406837 1.000000e+37 1.000000e+37 0.000000e+00
375849 747 36199.529474 11353.915821 90859.574751 235.154984 58.091312 25.501759 11.530056 1.000000e+37 1.000000e+37 0.000000e+00
375850 747 36046.014959 11526.546825 91021.240234 267.709900 78.954987 -71.767227 10.591982 1.000000e+37 1.000000e+37 0.000000e+00
375851 747 35895.108310 11529.394670 90658.924450 96.194458 187.282883 -198.522522 15.337339 1.000000e+37 1.000000e+37 0.000000e+00
375852 747 35982.149991 11787.643433 90554.632013 56.010849 -20.213501 378.783600 12.703049 1.000000e+37 1.000000e+37 0.000000e+00
375853 747 36301.943692 11572.569414 90910.106312 2.785873 -22.788692 -103.948418 11.655461 1.000000e+37 1.000000e+37 0.000000e+00
375854 747 35980.538108 11786.711259 90484.086470 -37.100880 -16.361237 32.548355 16.399782 1.000000e+37 1.000000e+37 0.000000e+00
375855 747 36166.268089 11860.355724 90408.458363 88.796997 -58.024200 281.776855 10.006681 1.000000e+37 1.000000e+37 0.000000e+00
375856 747 35949.188232 11834.790316 90561.062900 -178.116165 -195.779663 79.253151 14.560843 1.000000e+37 1.000000e+37 0.000000e+00
375857 747 36072.248979 11445.171703 90695.417924 -134.322327 136.495697 153.599777 15.275259 1.000000e+37 1.000000e+37 0.000000e+00
375858 747 36065.812544 11318.850431 90640.014648 -29.921034 -11.347397 229.424133 11.125502 1.000000e+37 1.000000e+37 0.000000e+00
375859 747 36280.844949 11503.148859 90651.894309 218.951630 -50.162758 -1.760441 11.732084 1.000000e+37 1.000000e+37 0.000000e+00
375860 747 36047.091397 11459.772283 90535.417037 -211.567429 -6.911695 82.367752 12.018035 1.000000e+37 1.000000e+37 0.000000e+00
375861 747 36039.611816 11976.240678 90817.810059 146.790436 -140.740768 157.510117 12.211378 1.000000e+37 1.000000e+37 0.000000e+00
375862 747 35870.153254 11935.627330 90478.693182 160.086960 -180.484283 82.222626 11.594872 1.000000e+37 1.000000e+37 0.000000e+00
375863 747 36121.066007 11798.804543 90499.028986 91.816162 -145.883026 135.102036 14.698524 -8.898265e+00 -9.465569e+00 1.179141e-04
375864 747 36176.280629 11722.362172 90511.602228 -171.558273 1.226723 111.658455 12.017677 1.000000e+37 1.000000e+37 0.000000e+00
375865 747 35846.257990 11537.265431 90362.909490 84.910439 -127.462883 189.069656 11.354423 1.000000e+37 1.000000e+37 0.000000e+00
375866 747 36184.487083 11456.255133 90845.209295 36.615398 50.906002 -158.476273 11.016948 1.000000e+37 1.000000e+37 0.000000e+00
375867 747 36149.258700 11883.646185 90838.012695 33.462505 146.683624 -48.061947 11.017161 1.000000e+37 1.000000e+37 0.000000e+00
375868 747 35787.015048 11918.723366 90704.462225 269.581085 10.556827 133.733673 11.198130 1.000000e+37 1.000000e+37 0.000000e+00
375869 747 36255.953702 11556.454052 90645.474521 176.643845 -63.491333 86.872185 13.812459 1.000000e+37 1.000000e+37 0.000000e+00
375870 747 35858.639804 11661.307595 90725.918857 248.183365 -165.529022 213.865692 12.530805 1.000000e+37 1.000000e+37 0.000000e+00
375871 747 35624.409069 11558.005593 90792.585893 47.013187 55.566620 261.148987 11.729271 1.000000e+37 1.000000e+37 0.000000e+00
375872 747 36079.603715 11769.798972 90620.760831 81.940269 -187.718781 330.128357 11.668654 1.000000e+37 1.000000e+37 0.000000e+00
375873 747 36177.318226 11452.285767 90538.507635 182.253281 -13.688359 -130.279800 12.796119 1.000000e+37 1.000000e+37 0.000000e+00
375874 747 36073.472456 12014.422330 90755.925959 262.813263 28.061832 67.241997 9.379529 1.000000e+37 1.000000e+37 0.000000e+00
375875 747 36095.697576 11653.295344 90561.146129 190.422562 35.581272 322.641937 14.971317 1.000000e+37 1.000000e+37 0.000000e+00
375876 747 35996.712425 11463.711825 90683.294123 72.212555 228.403778 167.885208 16.034979 1.000000e+37 1.000000e+37 0.000000e+00
375877 747 35885.198420 11204.169533 90520.541104 3.913791 95.041840 -11.905501 10.361268 1.000000e+37 1.000000e+37 0.000000e+00
375878 747 35785.497492 11702.747692 90886.973988 130.016220 13.469059 100.771660 13.349401 -8.651644e+00 -9.224024e+00 1.011012e-04
375879 747 36035.095215 11535.976063 90685.963024 -28.679516 3.922634 365.045959 12.889979 1.000000e+37 1.000000e+37 0.000000e+00
375880 747 35859.655207 11530.922630 90457.458496 104.476028 -146.225952 204.533096 11.239309 1.000000e+37 1.000000e+37 0.000000e+00
375881 747 36189.208984 11823.788730 90873.163397 34.038132 -65.828018 56.521095 11.165704 1.000000e+37 1.000000e+37 0.000000e+00
375882 747 36077.259411 11626.717307 90796.181419 37.738438 113.858894 -213.896057 11.044850 1.000000e+37 1.000000e+37 0.000000e+00
