#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun
449102 2295 53497.852672 42043.401545 100825.450550 -82.915527 99.093704 -12.563962 150.844940 -2.064145e+01 -2.111437e+01 2.558163e+00
449103 2295 53524.303089 42395.915638 100943.192915 -34.832748 116.503937 15.719918 56.160583 -1.479598e+01 -1.536741e+01 1.531007e-02
449104 2295 53622.025923 41880.962025 100547.640714 -29.631952 232.635132 6.826987 46.739586 -1.301895e+01 -1.357097e+01 2.209266e-03
449105 2295 53330.921520 41789.145730 100849.143288 -102.725365 134.493362 -56.576199 45.168079 -1.361346e+01 -1.428782e+01 7.202488e-03
449106 2295 53307.189941 41720.015092 100809.048739 -44.645527 136.147705 34.917999 41.593452 -1.309374e+01 -1.371721e+01 3.854805e-03
449107 2295 53711.237127 42070.867365 100591.142134 -125.346680 142.878647 -48.523121 42.112167 -1.296462e+01 -1.362631e+01 4.151298e-03
449108 2295 53582.552823 41803.325306 100714.743874 -191.226730 201.788193 -23.367405 28.701899 1.000000e+37 1.000000e+37 0.000000e+00
449109 2295 53600.147594 42285.952481 100657.182173 -79.037483 45.055115 -40.031643 29.666233 -1.075170e+01 -1.131753e+01 4.581979e-04
449110 2295 53626.803311 42349.010121 100972.156871 -81.070427 122.048988 -143.335602 25.052582 1.000000e+37 1.000000e+37 0.000000e+00
449111 2295 53369.162820 42094.329834 100868.519176 -90.973564 114.614067 7.754679 30.594572 -1.299988e+01 -1.369303e+01 4.678311e-03
449112 2295 53520.174893 42092.565363 100836.902965 60.270515 222.598145 -92.722374 31.324121 -1.290824e+01 -1.359144e+01 3.557919e-03
449113 2295 53390.680487 42075.741855 100939.386541 -89.796234 -15.232689 44.272694 21.188551 1.000000e+37 1.000000e+37 0.000000e+00
449114 2295 53546.447754 42102.197820 100969.648881 -63.428253 140.619934 90.783295 20.934378 -1.115803e+01 -1.177131e+01 8.275372e-04
449115 2295 53579.012784 42299.976696 100889.393200 -7.810106 -17.502859 36.974598 14.809278 1.000000e+37 1.000000e+37 0.000000e+00
