33.007459 275.147889	4.20e-01  7.48e-01  2.21e+05	-0.0000 37.7549 0.8182	
33.007459 275.147889	6.60e-01  8.19e-01  1.93e+05	-10.4870 58.7310 0.4693	
33.007459 275.147889	6.38e-01  7.08e-01  2.04e+05	2.1882 52.0442 0.3097	
33.007459 275.147889	7.97e-01  9.02e-01  1.78e+05	-13.2805 67.8072 0.0493	
33.007459 275.147889	6.63e-01  9.16e-01  1.86e+05	-8.7549 63.7273 0.7473	
33.007459 275.147889	3.60e-01  7.79e-01  2.24e+05	0.5325 34.5943 0.1310	
33.007459 275.147889	5.16e-01  9.09e-01  1.98e+05	-13.6040 55.1986 0.5859	
33.007459 275.147889	5.40e-01  6.38e-01  2.20e+05	-8.0160 38.0065 0.9386	
33.007459 275.147889	4.82e-01  9.16e-01  2.00e+05	-27.8934 47.7669 0.5319	
33.007459 275.147889	5.50e-01  8.70e-01  1.98e+05	-26.2885 50.0431 0.7679	
33.007459 275.147889	4.66e-01  7.87e-01  2.13e+05	13.9834 43.2738 0.8151	
33.007459 275.147889	7.10e-01  8.59e-01  1.87e+05	12.4872 62.6466 0.4789	
33.007459 275.147889	5.83e-01  7.86e-01  2.02e+05	-16.6995 50.9085 0.7106	
33.007459 275.147889	5.37e-01  8.32e-01  2.02e+05	27.4573 46.0091 0.6037	
33.007459 275.147889	6.74e-01  7.69e-01  1.96e+05	13.0041 56.3122 0.8536	
33.007459 275.147889	5.09e-01  9.16e-01  1.98e+05	7.8215 56.3204 0.3783	
33.007459 275.147889	4.92e-01  7.99e-01  2.09e+05	-4.8836 48.1483 0.0479	
33.007459 275.147889	6.91e-01  7.42e-01  1.97e+05	-23.6158 52.1557 0.9092	
33.007459 275.147889	6.20e-01  7.81e-01  2.00e+05	5.1866 55.2578 0.2528	
33.007459 275.147889	6.67e-01  9.26e-01  1.85e+05	41.5841 49.8607 0.0858	
33.007459 275.147889	4.00e-01  9.07e-01  2.08e+05	-19.9226 45.3280 0.6361	
33.007459 275.147889	5.94e-01  7.06e-01  2.08e+05	-1.2885 49.0626 0.7224	
33.007459 275.147889	5.11e-01  9.13e-01  1.98e+05	27.6436 49.6134 0.8903	
33.007459 275.147889	4.41e-01  8.09e-01  2.13e+05	-26.3280 36.7989 0.9634	
33.007459 275.147889	4.79e-01  9.24e-01  1.99e+05	-7.8859 55.0400 0.2853	
